H_avg_gs_5,H_avg_gc_5,H_avg_gd_5,H_avg_pts_5,H_avg_gs_10,H_avg_gc_10,H_avg_gd_10,H_avg_pts_10,H_ewma_gs_0.1,H_ewma_gc_0.1,H_ewma_gd_0.1,H_ewma_gs_0.2,H_ewma_gc_0.2,H_ewma_gd_0.2,H_h2h_avg_gs,H_h2h_avg_gc,H_h2h_win_rate,A_avg_gs_5,A_avg_gc_5,A_avg_gd_5,A_avg_pts_5,A_avg_gs_10,A_avg_gc_10,A_avg_gd_10,A_avg_pts_10,A_ewma_gs_0.1,A_ewma_gc_0.1,A_ewma_gd_0.1,A_ewma_gs_0.2,A_ewma_gc_0.2,A_ewma_gd_0.2,A_h2h_avg_gs,A_h2h_avg_gc,A_h2h_win_rate,diff_avg_gd_5,diff_avg_gd_10,diff_ewma_gd_0.1,diff_ewma_gd_0.2,target
1.8,1.2,0.6,1.4,2.0,1.0,1.0,1.8,2.0940844939170176,0.9882320010982694,1.1058524928187488,1.9817761289385085,1.0872681651426075,0.8945079637959008,1.8125,1.25,0.625,1.0,0.8,0.2,1.4,0.8,0.9,-0.1,1.1,0.9873404106440097,1.1050133784267495,-0.11767296778273979,0.9436995726017434,0.9412912508817609,0.002408321719982599,1.8125,1.25,0.625,0.39999999999999997,1.1,1.2235254606014885,0.8920996420759182,
1.0,1.0,0.0,1.6,1.3,1.0,0.3,1.5,1.2596192703451563,1.153659730666986,0.1059595396781698,1.1829141017967857,1.0613885442250182,0.12152555757176764,1.0,0.5,0.5,0.8,1.6,-0.8,0.6,0.9,2.2,-1.3,1.0,0.9955952854255239,1.9184159933908003,-0.9228207079652764,0.8854198222711552,1.942851327728504,-1.0574315054573493,1.0,0.5,0.5,0.8,1.6,1.0287802476434462,1.178957063029117,
1.2,1.0,0.2,1.2,1.1,1.4,-0.3,1.1,1.1709025682261605,1.4887274820127474,-0.3178249137865879,1.1895054408899535,1.2097794281603584,-0.02027398727040502,1.2222222222222223,1.0,0.3888888888888889,2.0,0.8,1.2,1.4,1.7,1.0,0.7,1.2,1.8579087521520545,1.012623587344415,0.8452851648076398,1.8514447917985903,1.050904616303025,0.8005401754955658,1.2222222222222223,1.0,0.3888888888888889,-1.0,-1.0,-1.1631100785942277,-0.8208141627659707,
1.0,1.8,-0.8,0.6,1.4,1.5,-0.1,1.1,1.1904647929777792,1.511376725894836,-0.32091193291705683,1.0311793387709038,1.6341599840021324,-0.6029806452312291,1.2857142857142858,1.0,0.35714285714285715,2.2,1.2,1.0,1.2,2.0,0.8,1.2,1.7,1.9397129152592107,0.9777000162783368,0.9620128989808746,2.19154196787811,0.9801252319155026,1.2114167359626073,1.2857142857142858,1.0,0.35714285714285715,-1.8,-1.3,-1.2829248318979314,-1.8143973811938365,0.0
1.8,1.8,0.0,1.0,1.6,1.5,0.1,1.0,1.5207528114142768,1.5228693294923001,-0.0021165180780235117,1.8239003241359095,1.6985854353874927,0.1253148887484173,1.25,0.125,0.5,1.0,0.8,0.2,1.2,1.0,1.0,0.0,1.0,0.9750941827911366,1.0906240303176113,-0.11552984752647458,1.0465881307968599,0.925869722654532,0.12071840814232755,1.25,0.125,0.5,-0.2,0.1,0.11341332944845106,0.004596480606089762,0.0
1.2,1.4,-0.2,1.2,1.1,1.7,-0.6,1.1,1.409013888491955,1.3884973175342454,0.020516570957709004,1.3883870954929531,1.3991606140331982,-0.010773518540244819,1.9545454545454546,1.5,0.45454545454545453,2.8,1.6,1.2,1.8,2.1,1.4,0.7,1.4,2.2246520269714547,1.1350242090634046,1.0896278179080496,2.273516833263765,1.3780151123998947,0.8955017208638709,1.9545454545454546,1.5,0.45454545454545453,-1.4,-1.2999999999999998,-1.0691112469503405,-0.9062752394041157,0.0
1.6,3.0,-1.4,1.0,1.8,2.9,-1.1,1.0,1.586815326461232,2.4838882444581625,-0.8970729179969306,1.7329107853302832,2.7859937126282865,-1.053082927298003,1.875,1.125,0.5,1.6,1.8,-0.2,1.0,1.6,1.6,0.0,1.2,1.6130750415698687,1.4238630446445697,0.18921199692529853,1.6840120857600935,1.4769982397818828,0.20701384597821065,1.875,1.125,0.5,-1.2,-1.1,-1.0862849149222291,-1.2600967732762136,
2.0,1.2,0.8,1.4,2.0,1.0,1.0,1.5,1.7670425739239721,1.1148570911109006,0.6521854828130713,1.9892120170504648,1.1996221135869498,0.7895899034635149,1.3333333333333333,0.875,0.4166666666666667,1.2,1.8,-0.6,1.2,0.8,1.5,-0.7,0.9,0.8678304649356581,1.564459728025671,-0.6966292630900127,0.9376286082276815,1.630093278183812,-0.6924646699561301,1.3333333333333333,0.875,0.4166666666666667,1.4,1.7,1.3488147459030841,1.4820545734196449,
1.6,1.6,0.0,1.2,1.8,1.4,0.4,1.3,1.651767537412882,1.4814767401801128,0.17029079723276866,1.747209668608075,1.5815985918255064,0.16561107678256853,1.4545454545454546,0.8181818181818182,0.45454545454545453,1.0,1.6,-0.6,1.0,0.7,1.5,-0.8,0.8,0.7810474184420922,1.6080137552231037,-0.8269663367810115,0.7501028865821452,1.7040746225470498,-0.9539717359649043,1.4545454545454546,0.8181818181818182,0.45454545454545453,0.6,1.2000000000000002,0.9972571340137801,1.1195828127474727,
1.4,1.4,0.0,1.0,1.3,1.5,-0.2,1.0,1.368677530272849,1.37058239654307,-0.0019048662702211602,1.4591202593087276,1.3588683483099941,0.10025191099873385,2.0,1.0,0.75,1.4,2.4,-1.0,0.6,1.2,1.6,-0.4,0.7,1.1505062444907443,1.684926418425432,-0.5344201739346873,1.32731769588623,1.8094609509477075,-0.4821432550614773,2.0,1.0,0.75,1.0,0.2,0.5325153076644662,0.5823951660602111,
2.8,1.2,1.6,1.4,2.0,1.0,1.0,1.4,2.3021868242743095,1.0215217881570642,1.2806650361172447,2.418813466611012,1.102412089919916,1.3164013766910971,1.875,0.875,0.5,1.0,0.8,0.2,1.2,0.9,0.9,0.0,1.0,0.8775847593406533,0.981561621501773,-0.10397686216111958,0.8372705046374879,0.7406957781236256,0.09657472651386204,1.875,0.875,0.5,1.4000000000000001,1.0,1.3846418982783644,1.219826650177235,
0.8,2.2,-1.4,0.6,1.0,2.3,-1.3,0.9,1.0457509815141877,2.240817786678648,-1.1950668051644595,0.9671313474530149,2.560992480876089,-1.593861133423074,2.25,2.5,0.25,2.6,1.0,1.6,1.4,2.0,1.1,0.9,1.2,1.9721178769368493,1.0113612286099734,0.960756648326876,2.0811558334388724,1.04072369304242,1.0404321403964527,2.25,2.5,0.25,-3.0,-2.2,-2.1558234534913354,-2.6342932738195266,0.0
0.8,2.2,-1.4,0.6,1.7,1.7,0.0,1.1,1.3896772825055026,1.614101710670353,-0.2244244281648501,1.299096082726632,1.7955711065908333,-0.49647502386420095,0.0,1.0,0.0,1.0,2.2,-1.2,0.6,1.5,1.5,0.0,1.2,1.2714183136800272,1.5602390533053683,-0.2888207396253408,1.224943471016723,1.707327987201706,-0.48238451618498324,0.0,1.0,0.0,-0.19999999999999996,0.0,0.06439631146049074,-0.014090507679217712,0.0
2.2,1.0,1.2,1.8,2.0,1.0,1.0,1.5,1.7903383165315747,1.0033713819998105,0.7869669345317643,1.9913696136403722,0.9596976908695598,1.031671922770812,1.5,1.0416666666666667,0.4583333333333333,1.8,0.4,1.4,2.2,1.8,1.1,0.7,1.9,1.9065667975131337,0.9487245133418248,0.9578422841713087,2.1288283369346854,0.8162372760933866,1.312591060841299,1.5,1.0416666666666667,0.4583333333333333,-0.19999999999999996,0.30000000000000004,-0.17087534963954443,-0.28091913807048696,0.0
1.4,1.2,0.2,2.0,1.5,1.2,0.3,1.7,1.433657343313714,1.238293757601782,0.19536358571193166,1.5463312814374288,1.2491108353800147,0.29722044605741416,1.6666666666666667,0.8333333333333334,0.5,2.0,0.8,1.2,1.8,2.1,1.0,1.1,2.0,2.184676044525316,0.8894088009884423,1.295267243536874,2.185420903150807,0.869814532114086,1.3156063710367207,1.6666666666666667,0.8333333333333334,0.5,-1.0,-0.8,-1.0999036578249424,-1.0183859249793066,
1.4,1.0,0.4,1.4,1.1,1.5,-0.4,1.2,1.1538123114035443,1.6398547338114726,-0.4860424224079292,1.1516043527119628,1.567823542528287,-0.4162191898163241,1.6666666666666667,0.8333333333333334,0.5,2.0,3.0,-1.0,1.0,1.9,2.7,-0.8,1.1,1.628133793855096,2.4354994199655167,-0.8073656261104211,1.7863286282642266,2.6287949701026294,-0.8424663418384023,1.6666666666666667,0.8333333333333334,0.5,1.4,0.4,0.32132320370249184,0.4262471520220782,0.0
1.0,2.0,-1.0,0.4,1.0,2.5,-1.5,0.7,1.096920116315522,2.027526708397184,-0.9306065920816619,1.1083455676025586,2.1542902716476733,-1.045944704045115,0.5,1.0,0.0,2.0,1.4,0.6,1.2,1.8,1.0,0.8,1.5,1.9457416237332896,1.079930014650503,0.8658116090827871,2.153233574302488,1.1841001855324023,0.9691333887700859,0.5,1.0,0.0,-1.6,-2.3,-1.796418201164449,-2.015078092815201,0.0
1.0,1.4,-0.4,1.2,0.8,1.2,-0.4,1.0,0.8886063695796087,1.2945120405840747,-0.405905671004466,0.7549596580813948,1.353033000705409,-0.5980733426240141,1.375,1.1875,0.3125,1.2,1.6,-0.4,1.4,1.1,1.6,-0.5,1.2,1.2681124996427595,1.549647585780821,-0.28153508613806205,1.1107096763943625,1.719328491226559,-0.608618814832196,1.375,1.1875,0.3125,0.0,0.09999999999999998,-0.12437058486640395,0.010545472208181916,
2.2,1.2,1.0,1.2,1.9,1.1,0.8,1.1,1.7749060892431643,1.010225105748976,0.7646809834941882,1.6649246667510977,1.0325789544339359,0.6323457123171621,1.5,0.5,1.0,1.0,1.6,-0.6,0.6,1.0,2.0,-1.0,0.8,1.08715136954464,1.923960507733818,-0.836809138189178,1.0866756989973307,1.9234241728086932,-0.8367484738113624,1.5,0.5,1.0,1.6,1.8,1.6014901216833661,1.4690941861285245,0.0
0.8,1.6,-0.8,0.8,0.7,1.6,-0.9,0.7,0.702942676597883,1.5472123797007933,-0.8442697031029103,0.6000823092657162,1.5632596980376399,-0.9631773887719234,2.0,0.5,0.75,0.8,2.0,-1.2,1.0,1.1,2.0,-0.9,1.1,1.04117522746906,2.016703883272907,-0.9755286558038462,0.9737050780099861,2.048793980994088,-1.0750889029841018,2.0,0.5,0.75,0.3999999999999999,0.0,0.1312589527009359,0.11191151421217838,0.0
1.8,0.8,1.0,1.4,2.2,1.1,1.1,1.8,2.166208440072784,0.900467920889598,1.2657405191831865,2.148336722520646,0.8958516256912687,1.2524850968293766,2.5,0.0,1.0,0.8,2.0,-1.2,1.0,1.5,1.4,0.1,1.3,1.4511927686849753,1.552205333208583,-0.10101256452360757,1.4392817509389106,1.6364513407580514,-0.1971695898191402,2.5,0.0,1.0,2.2,1.0,1.366753083706794,1.4496546866485167,0.0
1.0,1.8,-0.8,0.6,1.2,1.5,-0.3,0.7,1.035437293250198,1.616422866165232,-0.5809855729150337,1.0618541543075328,1.6475687592936479,-0.5857146049861148,1.0,1.0,0.5,1.8,1.0,0.8,1.8,1.8,1.4,0.4,1.5,1.5865907836715938,1.3333290661621013,0.2532617175094919,1.59776773488646,1.2652788734604052,0.3324888614260549,1.0,1.0,0.5,-1.6,-0.7,-0.8342472904245256,-0.9182034664121697,0.0
1.0,1.2,-0.2,1.0,1.0,1.2,-0.2,0.9,0.9898262887640005,1.2834054737589369,-0.2935791849949364,1.0698164037099904,1.3925566224989008,-0.3227402187889105,1.625,0.375,0.75,0.8,1.2,-0.4,1.2,0.9,1.3,-0.4,1.0,0.8997457326216478,1.265060836525667,-0.3653151039040194,0.803967726465116,1.2824264005643273,-0.4784586740992113,1.625,0.375,0.75,0.2,0.2,0.07173591890908299,0.15571845531030076,
0.8,2.2,-1.4,0.4,1.2,1.7,-0.5,0.9,1.2442764823120165,1.6042151479748443,-0.3599386656628274,1.1799547768133785,1.765862389761365,-0.5859076129479867,1.25,1.4166666666666667,0.5,1.6,1.2,0.4,1.4,1.4,1.5,-0.1,1.4,1.43843108026319,1.5758692604303255,-0.13743818016713608,1.7212834821695706,1.4542588340226297,0.2670246481469409,1.25,1.4166666666666667,0.5,-1.7999999999999998,-0.4,-0.22250048549569132,-0.8529322610949275,
2.2,0.8,1.4,1.8,2.2,1.1,1.1,1.9,2.1159101177618207,1.0538520620076424,1.0620580557541779,2.5030626695477487,1.0529898208747095,1.4500728486730394,1.5416666666666667,1.1666666666666667,0.5,3.0,1.2,1.8,1.8,2.4,1.1,1.3,1.7,2.4719681418468786,1.1193696093413579,1.3525985325055203,2.73505077328881,1.2819296719359328,1.453121101352878,1.5416666666666667,1.1666666666666667,0.5,-0.40000000000000013,-0.19999999999999996,-0.2905404767513424,-0.003048252679838548,0.0
2.2,1.2,1.0,1.4,1.8,1.0,0.8,1.5,1.8511674613599605,1.0719370131854526,0.7792304481745084,1.9225868594419904,1.1472801484259219,0.7753067110160687,1.2083333333333333,1.2083333333333333,0.375,1.6,1.0,0.6,1.4,1.4,1.4,0.0,1.2,1.3318097772455642,1.2335241568887627,0.09828562035680101,1.367296207446982,1.0870946786479954,0.28020152879898713,1.2083333333333333,1.2083333333333333,0.375,0.4,0.8,0.6809448278177074,0.4951051822170816,0.0
1.2,1.6,-0.4,1.4,1.0,1.7,-0.7,1.2,1.2413012496784834,1.4946828272027388,-0.25338157752425583,1.08856774111549,1.5754627929812473,-0.4868950518657568,1.9166666666666667,1.75,0.4166666666666667,1.2,1.6,-0.4,1.6,1.6,1.4,0.2,1.7,1.3902916089816535,1.3144643818428146,0.07582722713883862,1.4370650251499433,1.3992886683040118,0.03777635684593125,1.9166666666666667,1.75,0.4166666666666667,0.0,-0.8999999999999999,-0.32920880466309443,-0.524671408711688,
1.8,3.2,-1.4,0.8,1.6,2.8,-1.2,0.8,1.5653204144148762,2.591949478105233,-1.026629063690357,1.6290629026113812,2.903035976082104,-1.273973073470722,1.6,0.5,0.8,2.4,1.6,0.8,1.8,1.8,1.3,0.5,1.5,1.8113044848784172,1.3030342437998297,0.5082702410785876,1.9930956909122979,1.5677581526956483,0.4253375382166494,1.6,0.5,0.8,-2.2,-1.7,-1.5348993047689445,-1.6993106116873713,
1.8,1.6,0.2,1.4,1.9,1.6,0.3,1.3,1.7279317053044347,1.4999961595458913,0.2279355457585427,1.8782141879091683,1.6122230987683244,0.2659910891408439,1.8636363636363635,0.5909090909090909,0.8636363636363636,2.2,1.2,1.0,1.4,2.0,1.2,0.8,1.5,1.8660507152239645,1.1647433118669075,0.7013074033570574,1.9380694875535922,1.3178241187407376,0.6202453688128551,1.8636363636363635,0.5909090909090909,0.8636363636363636,-0.8,-0.5,-0.47337185759851474,-0.3542542796720112,
2.8,1.6,1.2,1.4,2.5,1.3,1.2,1.5,2.5247713276621906,1.207432648407222,1.3173386792549684,2.7880406186310482,1.4255437375487463,1.3624968810823026,1.7916666666666667,1.0,0.5416666666666666,1.2,1.0,0.2,1.2,1.7,0.8,0.9,1.3,1.6974154803188477,0.9092025951740783,0.7882128851447694,1.5319397334008784,0.8260631635471486,0.7058765698537297,1.7916666666666667,1.0,0.5416666666666666,1.0,0.29999999999999993,0.529125794110199,0.6566203112285729,0.0
1.0,2.2,-1.2,1.0,0.9,1.8,-0.9,1.1,1.0370571734643288,1.9150203770607352,-0.877963203596406,0.9789640624384363,1.8390351835808498,-0.8600711211424135,1.0,0.5,0.5,0.8,1.0,-0.2,1.0,1.0,1.1,-0.1,1.0,0.8908436556355048,1.15506492086979,-0.26422126523428535,0.8558531229679923,1.1140452979991207,-0.2581921750311284,1.0,0.5,0.5,-1.0,-0.8,-0.6137419383621207,-0.601878946111285,
0.6,1.0,-0.4,1.2,0.7,1.1,-0.4,1.0,0.809771159359483,1.1385547528731002,-0.3287835935136174,0.6431741811720929,1.025941120451462,-0.382766939279369,0.8333333333333334,0.9444444444444444,0.2777777777777778,0.6,1.8,-1.2,0.4,0.7,1.6,-0.9,0.7,0.7326484089380947,1.4924911417307138,-0.7598427327926192,0.680065847412573,1.450607758430112,-0.7705419110175387,0.8333333333333334,0.9444444444444444,0.2777777777777778,0.7999999999999999,0.5,0.43105913927900175,0.38777497173816966,
0.8,1.8,-1.0,1.0,1.5,1.3,0.2,1.3,1.3050402445526086,1.4965916304467353,-0.1915513858941266,1.1514173762635393,1.5091575241727297,-0.35774014790919006,2.5,1.0,0.5,2.6,1.4,1.2,1.8,2.3,1.0,1.3,2.0,2.1043191059856388,1.2484668558068783,0.8558522501787599,2.4024501356381993,1.4423918566997678,0.9600582789384315,2.5,1.0,0.5,-2.2,-1.1,-1.0474036360728864,-1.3177984268476215,0.0
2.2,1.6,0.6,1.8,1.9,1.3,0.6,1.5,1.8301740363905756,1.2727308194198468,0.557443216970729,1.9944765527298387,1.4542065221565188,0.5402700305733196,2.0,1.2142857142857142,0.35714285714285715,1.2,1.6,-0.4,1.0,1.3,1.8,-0.5,1.1,1.3198488340808345,1.543793633177344,-0.2239447990965092,1.3439638214507028,1.612689911809092,-0.26872609035838924,2.0,1.2142857142857142,0.35714285714285715,1.0,1.1,0.7813880160672382,0.8089961209317088,
1.8,1.6,0.2,1.2,1.3,1.4,-0.1,1.4,1.394587972236871,1.6182823343872927,-0.22369436215042254,1.5770267857356566,1.563407067218104,0.01361971851755262,1.375,0.8125,0.5625,1.8,0.6,1.2,1.8,2.1,1.1,1.0,2.0,2.0495875960655057,0.8104211288006381,1.239166467264868,1.9186693780165167,0.7166813005530149,1.2019880774635014,1.375,0.8125,0.5625,-1.0,-1.1,-1.4628608294152905,-1.1883683589459488,
1.8,1.2,0.6,1.4,1.2,1.5,-0.3,1.0,1.3986287995210078,1.3101717411998863,0.0884570583211209,1.4938369659575859,1.2696757429183965,0.2241612230391897,1.9090909090909092,1.0,0.6818181818181818,1.2,1.4,-0.2,1.8,1.2,1.6,-0.4,1.4,1.3171711247106352,1.445214544482465,-0.12804341977183015,1.270854192892392,1.460370234384998,-0.1895160414926054,1.9090909090909092,1.0,0.6818181818181818,0.8,0.10000000000000003,0.21650047809295103,0.4136772645317951,
1.4,1.4,0.0,1.6,1.5,1.4,0.1,1.6,1.3512624480829298,1.3830179436595138,-0.031755495576584136,1.3496520201199547,1.5194309346432096,-0.16977891452325508,1.0,0.5,0.5,1.8,2.4,-0.6,1.0,1.5,2.8,-1.3,0.8,1.5087883729290734,2.5327545302483068,-1.0239661573192338,1.5032503220891051,2.7224287808656835,-1.2191784587765777,1.0,0.5,0.5,0.6,1.4000000000000001,0.9922106617426496,1.0493995442533226,
1.2,1.2,0.0,1.0,1.5,0.8,0.7,1.2,1.6276739322869629,1.0182823356566706,0.6093915966302924,1.4255517867207028,1.060850530837719,0.36470125588298374,1.4545454545454546,1.2272727272727273,0.5,1.8,1.8,0.0,1.4,2.1,1.6,0.5,1.4,1.7551385347739912,1.5499965435913021,0.20514199118268842,1.9025713503273347,1.6897784790146597,0.2127928713126751,1.4545454545454546,1.2272727272727273,0.5,0.0,0.19999999999999996,0.404249605447604,0.15190838457030864,0.0
0.6,1.0,-0.4,0.6,0.8,1.4,-0.6,0.8,0.7593835680442852,1.3432420275576424,-0.5838584595133571,0.7440526779300585,1.1604862067440898,-0.4164335288140309,1.4166666666666667,1.0833333333333333,0.4166666666666667,2.8,1.6,1.2,1.8,2.6,1.4,1.2,1.7,2.4722941948959716,1.1866893835664998,1.2856048113294716,2.6304324949048388,1.3404349900389971,1.289997504865842,1.4166666666666667,1.0833333333333333,0.4166666666666667,-1.6,-1.7999999999999998,-1.8694632708428287,-1.706431033679873,0.0
2.0,1.6,0.4,1.4,1.9,1.3,0.6,1.3,1.8794456437015683,1.2482689806802167,0.6311766630213517,1.9504555900428742,1.4542592949925903,0.49619629505028406,1.7777777777777777,0.8333333333333334,0.5,0.4,1.0,-0.6,1.2,0.6,1.0,-0.4,1.1,0.7287940434235346,1.1246992775857902,-0.3959052341622557,0.5145393449376743,1.0207528963611696,-0.5062135514234953,1.7777777777777777,0.8333333333333334,0.5,1.0,1.0,1.0270818971836073,1.0024098464737794,0.0
0.8,1.0,-0.2,1.0,0.8,1.0,-0.2,0.9,0.801759286627757,1.139558428183296,-0.33779914155553914,0.6846824983743939,1.0912362383992966,-0.40655374002490274,1.5,1.5,0.5,1.0,1.6,-0.6,0.6,0.8,1.9,-1.1,0.6,0.9799102679352568,1.7472838734154261,-0.767373605480169,0.8954681832882037,1.590984056935246,-0.695515873647042,1.5,1.5,0.5,0.39999999999999997,0.9000000000000001,0.42957446392462983,0.2889621336221393,
1.2,1.2,0.0,1.0,1.1,1.6,-0.5,0.9,1.2878639506727436,1.3894142698595735,-0.10155031918682952,1.2751710571605623,1.2901519294472736,-0.014980872286711305,1.375,1.25,0.375,1.6,1.4,0.2,1.6,1.5,1.1,0.4,1.8,1.416136203275472,1.244716149291782,0.17142005398368992,1.4797216160959639,1.2155447477145678,0.2641768683813961,1.375,1.25,0.375,-0.2,-0.9,-0.2729703731705194,-0.2791577406681074,
2.6,1.6,1.0,1.4,2.2,1.0,1.2,1.8,1.993887195387075,1.2236201702261904,0.7702670251608839,2.1219601085105593,1.3539134853598143,0.7680466231507452,1.375,0.7916666666666666,0.5416666666666666,1.8,1.0,0.8,1.4,1.3,1.5,-0.2,1.1,1.358765919568907,1.2791545670798976,0.0796113524890088,1.395069572766069,1.2157405943347173,0.17932897843135176,1.375,0.7916666666666666,0.5416666666666666,0.19999999999999996,1.4,0.6906556726718751,0.5887176447193935,0.0
1.6,0.4,1.2,1.8,1.8,0.9,0.9,1.8,1.8446288364589551,0.7293790159205743,1.115249820538381,1.5349355024132134,0.573345040442412,0.9615904619708011,1.1363636363636365,1.2727272727272727,0.4090909090909091,1.8,1.6,0.2,1.4,1.7,1.4,0.3,1.3,1.647156632751518,1.2454577374778621,0.401698895273656,1.595581242183871,1.3633652177252151,0.23221602445865555,1.1363636363636365,1.2727272727272727,0.4090909090909091,1.0,0.6000000000000001,0.713550925264725,0.7293744375121456,
1.2,1.6,-0.4,1.4,1.2,1.4,-0.2,1.5,1.2854540122395717,1.4006930900342185,-0.11523907779464712,1.2166833543139137,1.3682961875079986,-0.15161283319408433,2.1875,1.25,0.5,1.6,1.4,0.2,1.2,1.3,1.1,0.2,1.4,1.2551291750131839,1.4564541009485634,-0.20132492593538026,1.2616214285885254,1.2507256537744833,0.010895774814042096,2.1875,1.25,0.5,-0.6000000000000001,-0.4,0.08608584814073314,-0.16250860800812644,0.0
1.6,1.4,0.2,1.0,1.8,1.1,0.7,1.2,1.7649065390582666,1.2164541020910036,0.5484524369672631,1.7404414293765624,1.4486804246701754,0.291761004706387,2.0833333333333335,1.4166666666666667,0.4583333333333333,1.4,1.6,-0.2,1.2,1.7,1.4,0.3,1.3,1.5824409694763661,1.320911963730076,0.26152900574629034,1.476464993747097,1.4906921741801722,-0.014227180433075632,2.0833333333333335,1.4166666666666667,0.4583333333333333,0.4,0.39999999999999997,0.28692343122097275,0.30598818513946263,
1.0,0.8,0.2,1.4,1.4,1.3,0.1,1.2,1.3228893276120162,1.2512391103719078,0.07165021724010792,1.3160556582128553,1.172592475467774,0.1434631827450814,1.1428571428571428,1.0714285714285714,0.35714285714285715,1.4,1.4,0.0,1.2,1.2,1.6,-0.4,0.9,1.2590775556054632,1.450472842873629,-0.19139528726816554,1.22013684572845,1.432121543557819,-0.21198469782936913,1.1428571428571428,1.0714285714285714,0.35714285714285715,0.2,0.5,0.26304550450827346,0.35544788057445054,0.0
1.6,0.4,1.2,2.2,1.7,0.8,0.9,1.8,1.8601659528130596,0.7564411143285169,1.1037248384845428,1.6279484019305712,0.6586760323539297,0.9692723695766411,1.8181818181818181,1.0909090909090908,0.5454545454545454,0.8,1.4,-0.6,0.6,1.0,1.6,-0.6,0.9,0.8834452112398566,1.5089178248018782,-0.6254726135620214,0.995242142344047,1.528388965395272,-0.5331468230512248,1.8181818181818181,1.0909090909090908,0.5454545454545454,1.7999999999999998,1.5,1.7291974520465643,1.5024191926278658,
0.8,1.4,-0.6,1.4,1.0,1.4,-0.4,1.3,1.1569086110156146,1.3606237810307966,-0.20371517001518244,0.973346683451131,1.294636950006399,-0.3212902665552675,0.0,1.0,0.0,1.2,1.2,0.0,1.2,1.1,1.5,-0.4,1.1,1.2467487969571502,1.4016958076185555,-0.15494701066140495,1.096906148295861,1.325857545289648,-0.2289513969937868,0.0,1.0,0.0,-0.6,0.0,-0.048768159353777485,-0.09233886956148069,
0.8,1.0,-0.2,1.6,0.8,1.3,-0.5,1.2,0.9300051240297981,1.5511284802893308,-0.6211233562595324,0.7865369992475902,1.1769825150386093,-0.390445515791019,1.75,0.75,0.75,3.0,1.4,1.6,1.8,2.9,1.5,1.4,1.8,2.5250647754063746,1.2680204452098498,1.2570443301965244,2.7043459959238714,1.472347992031198,1.2319980038926737,1.75,0.75,0.75,-1.8,-1.9,-1.8781676864560568,-1.6224435196836926,0.0
1.2,1.4,-0.2,0.8,1.2,1.8,-0.6,0.7,1.0878398710491817,1.5113600709812984,-0.42352019993211665,1.0876693271250244,1.387555203554047,-0.29988587642902265,0.75,0.75,0.5,1.8,1.6,0.2,1.4,2.0,1.4,0.6,1.3,1.8915010793314113,1.223442082612195,0.6680589967192165,1.9603644720342994,1.3634074359940724,0.5969570360402273,0.75,0.75,0.5,-0.4,-1.2,-1.0915791966513333,-0.89684291246925,0.0
1.8,1.4,0.4,1.6,1.4,1.2,0.2,1.6,1.4745225829486015,1.2202445343623203,0.25427804858628095,1.5837772928767713,1.1724357981716542,0.41134149470511694,1.75,1.25,0.5833333333333334,2.4,1.6,0.8,1.4,2.1,1.1,1.0,1.8,1.8944984758483674,1.2012581532035713,0.6932403226447955,1.8975680868084475,1.2831307882878515,0.6144372985205963,1.75,1.25,0.5833333333333334,-0.4,-0.8,-0.43896227405851457,-0.20309580381547931,0.0
2.2,2.0,0.2,1.4,1.9,1.9,0.0,1.2,1.8796246812965922,1.6949968892321718,0.18462779206441957,2.122057080261868,1.9518227832117279,0.17023429705014007,0.875,0.875,0.4375,0.4,1.4,-1.0,0.6,0.7,1.1,-0.4,1.0,0.7559146390811812,1.2122293498272114,-0.45631471074603014,0.6116314759501394,1.2166023170889357,-0.6049708411387963,0.875,0.875,0.4375,1.2,0.4,0.6409425028104497,0.7752051381889363,
1.4,1.2,0.2,1.2,1.3,1.1,0.2,1.2,1.2296162575118654,1.3108086908537069,-0.08119243334184216,1.2092971428708204,1.0005805230195866,0.20871661985123374,1.3333333333333333,0.8333333333333334,0.5,0.6,1.0,-0.4,1.0,0.8,0.9,-0.1,1.1,0.8215833586547792,1.0256025813997613,-0.20401922274498224,0.7477459986995152,0.8729889907194373,-0.12524299201992214,1.3333333333333333,0.8333333333333334,0.5,0.6000000000000001,0.30000000000000004,0.12282678940314008,0.33395961187115586,0.0
