HomeTeam,AwayTeam,FTR,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTFormPts,ATFormPts,HTGD,ATGD
Everton,West Ham,NH,D,W,W,D,W,L,L,L,L,L,11,0,0.242424242,-0.515151515
Fulham,Wigan,H,W,L,L,L,D,L,W,L,L,W,4,6,-0.060606061,-1
Hull,Burnley,NH,L,W,L,L,L,L,L,L,D,L,3,1,-1.060606061,-1.03030303
West Ham,Sunderland,H,L,L,L,L,L,L,D,W,D,W,0,8,-0.515151515,-0.272727273
Blackburn,Man United,NH,W,W,D,L,L,W,W,W,W,W,7,15,-0.454545455,1.545454545
Liverpool,Fulham,NH,D,W,L,W,L,D,W,L,L,L,7,4,0.617647059,-0.058823529
Man City,Birmingham,H,W,W,W,L,W,D,D,L,L,D,12,3,0.823529412,-0.117647059
Wolves,Stoke,NH,L,D,W,D,W,D,W,W,L,D,8,8,-0.676470588,-0.088235294
Chelsea,Bolton,H,W,W,W,D,W,L,L,L,W,L,13,3,1.588235294,-0.735294118
Aston Villa,Everton,NH,D,W,L,D,D,D,D,W,W,D,6,9,0.352941176,0.235294118
Tottenham,Arsenal,H,W,L,W,W,W,W,D,W,W,W,12,13,0.794117647,1.205882353
Wigan,Portsmouth,NH,L,L,W,L,L,D,L,L,W,L,3,4,-1,-0.941176471
Birmingham,Hull,NH,D,D,L,L,D,L,L,W,L,L,3,3,-0.117647059,-1.117647059
Blackburn,Everton,NH,D,W,W,D,L,D,D,W,W,D,8,9,-0.441176471,0.235294118
Fulham,Wolves,NH,D,W,L,L,L,L,D,W,D,W,4,8,-0.058823529,-0.676470588
Man City,Man United,NH,L,W,W,W,L,D,L,W,W,W,9,10,0.771428571,1.428571429
Stoke,Bolton,NH,L,D,W,W,L,L,L,L,L,W,7,3,-0.114285714,-0.742857143
Sunderland,Burnley,H,L,W,L,D,W,W,L,L,L,L,7,3,-0.228571429,-1.028571429
Tottenham,Chelsea,H,W,W,L,W,W,W,W,W,W,D,12,13,0.8,1.571428571
Portsmouth,Aston Villa,NH,D,D,L,L,W,W,D,W,L,D,5,8,-0.914285714,0.371428571
Wigan,Arsenal,H,D,L,L,W,L,L,W,D,W,W,4,10,-0.971428571,1.142857143
Liverpool,West Ham,H,D,D,W,L,W,W,D,L,L,L,8,4,0.6,-0.457142857
Hull,Aston Villa,NH,D,L,L,W,L,W,D,W,L,D,4,8,-1.085714286,0.371428571
Arsenal,Man City,NH,L,W,D,W,W,L,W,W,W,L,10,9,1.142857143,0.771428571
Bolton,Portsmouth,NH,L,L,L,L,W,D,D,L,L,W,3,5,-0.742857143,-0.914285714
Hull,Sunderland,NH,L,D,L,L,W,W,L,W,L,D,4,7,-1.111111111,-0.194444444
Man United,Tottenham,H,W,D,L,W,W,L,W,W,L,W,10,9,1.416666667,0.722222222
West Ham,Wigan,H,L,W,D,L,L,W,D,L,L,W,4,7,-0.527777778,-0.916666667
Wolves,Blackburn,NH,D,D,L,D,W,L,D,D,W,W,6,8,-0.638888889,-0.444444444
Aston Villa,Birmingham,H,W,W,D,W,L,D,L,D,D,L,10,3,0.416666667,-0.222222222
Burnley,Liverpool,NH,L,W,L,L,L,W,D,D,W,L,3,8,-1.027777778,0.666666667
Chelsea,Stoke,H,L,W,W,W,W,L,L,D,W,W,12,7,1.5,-0.305555556
Everton,Fulham,H,W,D,D,D,W,L,D,D,W,L,9,5,0.25,-0.083333333
Birmingham,Burnley,H,D,L,D,D,L,L,W,L,L,L,3,3,-0.222222222,-1.027777778
Man City,Aston Villa,H,D,L,W,W,W,W,W,D,W,L,10,10,0.75,0.416666667
Portsmouth,Wolves,H,D,L,D,D,L,D,D,D,L,D,3,4,-0.891891892,-0.621621622
Stoke,Everton,NH,D,L,L,D,W,W,W,D,D,D,5,9,-0.297297297,0.27027027
Tottenham,Bolton,H,W,L,W,W,L,D,W,L,L,L,9,4,0.72972973,-0.675675676
Fulham,West Ham,H,W,L,D,D,W,W,L,W,D,L,8,7,-0.054054054,-0.486486486
Liverpool,Chelsea,NH,W,W,D,D,W,W,L,W,W,W,11,12,0.756756757,1.648648649
Sunderland,Man United,NH,W,W,L,W,L,W,W,D,L,W,9,10,-0.162162162,1.432432432
Blackburn,Arsenal,H,D,L,D,D,W,D,L,L,W,D,6,5,-0.432432432,1.054054054
Wigan,Hull,NH,L,W,D,L,L,L,L,D,L,L,4,1,-0.918918919,-1.108108108
Fulham,Stoke,NH,W,L,D,D,W,D,L,L,D,W,8,5,-0.054054054,-0.297297297
Man City,Tottenham,NH,W,D,L,W,W,W,L,W,W,L,10,9,0.783783784,0.72972973
Arsenal,Fulham,H,L,D,L,L,W,L,W,L,D,D,4,5,1,-0.078947368
Aston Villa,Blackburn,NH,L,W,W,W,D,W,D,L,D,D,10,6,0.368421053,-0.394736842
Bolton,Birmingham,H,L,D,W,L,L,W,L,D,L,D,4,5,-0.684210526,-0.210526316
Burnley,Tottenham,H,L,L,L,W,L,W,W,L,W,W,3,12,-1.105263158,0.736842105
Chelsea,Wigan,H,W,W,L,W,W,D,L,W,D,L,12,5,1.657894737,-0.894736842
Everton,Portsmouth,H,D,W,W,D,D,W,D,L,D,D,9,6,0.263157895,-0.815789474
Hull,Liverpool,NH,D,L,L,D,L,L,W,W,D,D,2,8,-1.078947368,0.684210526
Man United,Stoke,H,W,W,W,D,L,W,D,L,L,D,10,5,1.421052632,-0.263157895
West Ham,Man City,NH,L,W,L,W,D,L,W,D,L,W,7,7,-0.5,0.736842105
Wolves,Sunderland,H,L,D,D,D,L,L,W,W,L,W,3,9,-0.657894737,-0.184210526
Aston Villa,West Ham,H,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Blackburn,Everton,H,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Bolton,Fulham,NH,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Chelsea,West Brom,H,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Sunderland,Birmingham,NH,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Tottenham,Man City,NH,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Wigan,Blackpool,NH,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Wolves,Stoke,H,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Liverpool,Arsenal,NH,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Man United,Newcastle,H,M,M,M,M,M,M,M,M,M,M,0,0,0,0
Arsenal,Blackpool,H,D,M,M,M,M,W,M,M,M,M,1,3,0,2
Birmingham,Blackburn,H,D,M,M,M,M,W,M,M,M,M,1,3,0,0.5
Everton,Wolves,NH,L,M,M,M,M,W,M,M,M,M,0,3,-0.5,0.5
Stoke,Tottenham,NH,L,M,M,M,M,D,M,M,M,M,0,1,-0.5,0
West Brom,Sunderland,H,L,M,M,M,M,D,M,M,M,M,0,1,-3,0
West Ham,Bolton,NH,L,M,M,M,M,D,M,M,M,M,0,1,-1.5,0
Wigan,Chelsea,NH,L,M,M,M,M,W,M,M,M,M,0,3,-2,3
Fulham,Man United,NH,D,M,M,M,M,W,M,M,M,M,1,3,0,1.5
Newcastle,Aston Villa,H,L,M,M,M,M,W,M,M,M,M,0,3,-1.5,1.5
Man City,Liverpool,H,D,M,M,M,M,D,M,M,M,M,1,1,0,0
Blackburn,Arsenal,NH,L,W,M,M,M,W,D,M,M,M,3,4,0,2
Blackpool,Fulham,NH,L,W,M,M,M,D,D,M,M,M,3,2,-0.666666667,0
Chelsea,Stoke,H,W,W,M,M,M,L,L,M,M,M,6,0,4,-0.666666667
Man United,West Ham,H,D,W,M,M,M,L,L,M,M,M,4,0,1,-1.666666667
Tottenham,Wigan,NH,W,D,M,M,M,L,L,M,M,M,4,0,0.333333333,-3.333333333
Wolves,Newcastle,NH,D,W,M,M,M,W,L,M,M,M,4,3,0.333333333,1
Aston Villa,Everton,H,L,W,M,M,M,D,L,M,M,M,3,1,-1,-0.333333333
Bolton,Birmingham,NH,W,D,M,M,M,W,D,M,M,M,4,4,0.666666667,0.333333333
Liverpool,West Brom,H,L,D,M,M,M,W,L,M,M,M,1,3,-1,-1.666666667
Sunderland,Man City,H,L,D,M,M,M,W,D,M,M,M,1,4,-0.333333333,1
Arsenal,Bolton,H,W,W,D,M,M,D,W,D,M,M,7,5,1.75,0.5
Everton,Man United,NH,L,D,L,M,M,W,D,W,M,M,1,7,-0.5,1.5
Fulham,Wolves,H,D,D,D,M,M,D,D,W,M,M,3,5,0,0.25
Man City,Blackburn,NH,L,W,D,M,M,L,L,W,M,M,4,3,0.5,-0.25
Newcastle,Blackpool,NH,D,W,L,M,M,D,L,W,M,M,4,4,0.75,-0.5
West Brom,Tottenham,NH,L,W,L,M,M,L,W,D,M,M,3,4,-1.5,0
West Ham,Chelsea,NH,L,L,L,M,M,W,W,W,M,M,0,9,-2,3.5
Wigan,Sunderland,NH,W,L,L,M,M,W,L,D,M,M,3,4,-2.25,0
Birmingham,Liverpool,NH,D,W,D,M,M,W,L,D,M,M,5,4,0.25,-0.5
Stoke,Aston Villa,H,L,L,L,M,M,W,L,W,M,M,0,6,-1,-0.5
Aston Villa,Bolton,NH,L,W,L,W,M,L,D,W,D,M,6,5,-0.6,-0.2
Blackburn,Fulham,NH,D,L,L,W,M,W,D,D,D,M,4,6,-0.2,0.2
Everton,Newcastle,NH,D,L,D,L,M,L,D,W,L,M,2,4,-0.4,0.2
Stoke,West Ham,NH,W,L,L,L,M,L,L,L,L,M,3,0,-0.6,-2
Sunderland,Arsenal,NH,D,W,L,D,M,W,W,W,D,M,5,10,0,2
Tottenham,Wolves,H,D,L,W,D,M,L,D,D,W,M,5,5,0,0
West Brom,Birmingham,H,D,L,W,L,M,D,D,W,D,M,4,6,-1.2,0.2
Chelsea,Blackpool,H,W,W,W,W,M,W,D,L,W,M,12,7,3.2,0
Man United,Liverpool,H,D,W,D,W,M,D,W,L,D,M,8,5,1.2,-0.4
Wigan,Man City,NH,D,W,L,L,M,D,L,W,D,M,4,5,-1.8,0.4
Arsenal,West Brom,NH,D,W,W,W,D,W,D,L,W,L,11,7,1.666666667,-0.666666667
Birmingham,Wigan,NH,L,D,D,W,D,L,D,W,L,L,6,4,-0.166666667,-1.833333333
Blackpool,Blackburn,NH,L,W,D,L,W,D,D,L,L,W,7,5,-0.666666667,-0.166666667
Fulham,Everton,NH,D,W,D,D,D,L,D,L,D,L,7,2,0.166666667,-0.5
Liverpool,Sunderland,NH,L,D,W,L,D,D,D,W,L,D,5,6,-0.5,0
Man City,Chelsea,H,W,D,L,W,D,W,W,W,W,W,8,15,0.666666667,3.333333333
West Ham,Tottenham,H,D,L,L,L,L,W,D,L,W,D,1,8,-1.666666667,0.333333333
Bolton,Man United,NH,D,L,D,W,D,W,D,W,D,W,6,11,-0.166666667,1.166666667
Newcastle,Stoke,NH,W,L,D,W,L,D,W,L,L,L,7,4,0.333333333,-0.5
Wolves,Aston Villa,NH,L,L,D,D,W,D,L,W,L,W,5,7,-0.333333333,-0.5
Birmingham,Everton,NH,D,L,D,D,W,D,L,D,L,D,6,3,-0.142857143,-0.428571429
Stoke,Blackburn,H,W,D,W,L,L,W,D,D,L,L,7,5,-0.285714286,0
Sunderland,Man United,NH,D,D,D,W,L,D,W,D,W,D,6,9,0,1
Tottenham,Aston Villa,H,L,W,D,L,W,W,D,L,W,L,7,7,0.142857143,-0.285714286
West Brom,Bolton,NH,W,W,D,L,W,D,D,L,D,W,10,6,-0.428571429,-0.142857143
West Ham,Fulham,NH,W,D,L,L,L,D,D,W,D,D,4,7,-1.285714286,0.142857143
Wigan,Wolves,H,D,L,D,W,L,L,L,L,D,D,5,2,-1.571428571,-0.428571429
Chelsea,Arsenal,H,L,W,W,W,W,L,D,W,W,W,12,10,2.714285714,1.285714286
Liverpool,Blackpool,NH,D,L,D,W,L,L,L,W,D,L,5,4,-0.428571429,-0.714285714
Man City,Newcastle,H,W,W,D,L,W,L,W,L,D,W,10,7,0.714285714,0.142857143
Arsenal,Birmingham,H,L,L,D,W,W,L,D,L,D,D,7,3,0.875,-0.375
Aston Villa,Chelsea,NH,L,W,D,L,W,W,L,W,W,W,7,12,-0.375,2.625
Bolton,Stoke,H,D,D,D,L,D,W,W,D,W,L,4,10,-0.125,-0.125
Fulham,Tottenham,NH,D,D,D,W,D,W,L,W,D,L,7,7,0.125,0.25
Man United,West Brom,NH,D,D,W,D,W,D,W,W,D,L,9,8,0.875,-0.375
Newcastle,Wigan,NH,L,L,W,L,D,W,D,L,D,W,4,8,0,-1.125
Wolves,West Ham,NH,L,L,L,L,D,D,W,D,L,L,1,5,-0.625,-1.125
Blackpool,Man City,NH,W,L,L,W,D,W,W,W,D,L,7,10,-0.5,0.75
Everton,Liverpool,H,W,D,L,D,L,L,D,L,D,W,5,5,-0.125,-0.5
Blackburn,Sunderland,NH,L,W,D,D,L,D,D,D,D,W,5,7,-0.125,0
Birmingham,Blackpool,H,L,L,D,L,D,L,W,L,L,W,2,6,-0.444444444,-0.555555556
Chelsea,Wolves,H,D,W,L,W,W,D,L,L,L,L,10,1,2.333333333,-0.555555556
Sunderland,Aston Villa,H,D,D,D,D,D,D,L,W,D,L,5,5,0,-0.333333333
Tottenham,Everton,NH,W,W,L,W,D,W,W,D,L,D,10,8,0.333333333,0.111111111
West Brom,Fulham,H,D,D,W,W,D,L,D,D,D,W,9,6,-0.333333333,0
West Ham,Newcastle,NH,D,D,W,D,L,D,L,L,W,L,6,4,-1,0
Wigan,Bolton,NH,D,W,D,L,D,W,D,D,D,L,6,6,-1,0
Liverpool,Blackburn,H,L,L,D,L,D,D,L,W,D,D,2,6,-0.666666667,-0.111111111
Man City,Arsenal,NH,W,W,W,W,D,W,L,L,D,W,13,7,0.777777778,0.888888889
Stoke,Man United,NH,L,W,W,D,W,D,D,D,W,D,10,7,-0.222222222,0.777777778
Arsenal,West Ham,H,W,W,L,L,D,L,D,D,W,D,7,6,1.1,-1
Blackburn,Chelsea,NH,L,D,L,W,D,W,D,W,L,W,5,10,-0.2,2.3
Everton,Stoke,H,D,W,W,D,L,L,L,W,W,D,8,7,0.1,-0.3
Fulham,Wigan,H,L,L,D,D,D,D,D,W,D,L,3,6,-0.1,-0.9
Man United,Tottenham,H,W,D,D,D,W,D,W,W,L,W,9,10,0.8,0.3
Wolves,Man City,H,L,D,L,L,L,L,W,W,W,W,1,12,-0.7,0.4
Aston Villa,Birmingham,NH,L,D,L,W,D,W,L,L,D,L,5,4,-0.4,-0.2
Bolton,Liverpool,NH,D,W,D,D,D,W,L,L,D,L,7,4,0,-0.5
Newcastle,Sunderland,H,W,D,L,L,W,W,D,D,D,D,7,7,0.1,0.1
Blackpool,West Brom,H,L,L,W,L,L,W,D,D,W,W,3,11,-0.7,-0.2
Birmingham,West Ham,NH,D,W,L,L,D,L,L,D,D,W,5,5,-0.181818182,-1
Blackburn,Wigan,H,L,L,D,L,W,L,D,D,W,D,4,6,-0.272727273,-1
Blackpool,Everton,NH,W,L,L,W,L,W,D,W,W,D,6,11,-0.545454545,0.181818182
Bolton,Tottenham,H,L,D,W,D,D,L,D,W,W,L,6,7,-0.090909091,0.090909091
Fulham,Aston Villa,NH,W,L,L,D,D,D,L,D,L,W,5,5,0.090909091,-0.363636364
Man United,Wolves,H,W,W,D,D,D,W,L,D,L,L,9,4,0.909090909,-0.545454545
Sunderland,Stoke,H,L,W,D,D,D,L,L,L,W,W,6,6,-0.272727273,-0.363636364
Arsenal,Newcastle,NH,W,W,W,L,L,W,W,D,L,L,9,7,1.090909091,0.454545455
Liverpool,Chelsea,H,W,W,L,L,D,W,W,D,W,L,7,10,-0.363636364,2.181818182
West Brom,Man City,NH,L,W,D,D,W,L,L,W,W,W,8,9,-0.272727273,0.272727273
Stoke,Birmingham,H,L,L,L,L,W,D,D,W,L,L,3,5,-0.5,-0.166666667
Tottenham,Sunderland,NH,L,L,D,W,W,W,L,W,D,D,7,8,-0.083333333,-0.083333333
Aston Villa,Blackpool,H,D,D,L,D,L,D,W,L,L,W,3,7,-0.333333333,-0.5
Chelsea,Fulham,H,L,W,W,D,W,D,W,L,L,D,10,5,1.833333333,0.083333333
Everton,Bolton,NH,D,W,D,W,W,W,L,D,W,D,11,8,0.166666667,0.083333333
Man City,Man United,NH,W,L,L,W,W,W,W,W,D,D,9,11,0.416666667,0.916666667
Newcastle,Blackburn,NH,W,W,W,D,L,W,L,L,D,L,10,4,0.5,-0.166666667
West Ham,West Brom,NH,D,L,L,D,D,L,L,W,D,D,3,5,-0.916666667,-0.416666667
Wigan,Liverpool,NH,L,L,D,D,W,W,W,W,L,L,5,9,-1,-0.166666667
Wolves,Arsenal,NH,L,W,L,D,L,L,W,W,W,L,4,9,-0.583333333,0.916666667
Aston Villa,Man United,NH,W,D,D,L,D,D,W,W,W,D,6,11,-0.230769231,0.846153846
Man City,Birmingham,NH,D,W,L,L,W,L,D,D,W,L,7,5,0.384615385,-0.230769231
Newcastle,Fulham,NH,L,W,W,W,D,L,D,W,L,L,10,4,0.384615385,0
Stoke,Liverpool,H,W,L,L,L,L,D,W,W,W,L,3,10,-0.384615385,-0.153846154
Tottenham,Blackburn,H,D,L,L,D,W,W,W,L,L,D,5,7,-0.076923077,-0.076923077
West Ham,Blackpool,NH,D,D,L,L,D,L,D,W,L,L,3,4,-0.846153846,-0.538461538
Wigan,West Brom,H,D,L,L,D,D,D,L,L,W,D,3,5,-0.923076923,-0.384615385
Wolves,Bolton,NH,L,L,W,L,D,D,W,L,D,W,4,8,-0.692307692,0.076923077
Chelsea,Sunderland,NH,W,L,W,W,D,D,W,L,W,D,10,8,1.769230769,-0.076923077
Everton,Arsenal,NH,D,D,W,D,W,W,L,W,W,W,9,12,0.153846154,1
Arsenal,Tottenham,NH,W,W,L,W,W,W,D,L,L,D,12,5,1,0.071428571
Birmingham,Chelsea,H,D,L,D,D,W,L,W,L,W,W,6,9,-0.214285714,1.428571429
Blackpool,Wolves,H,D,L,D,W,L,L,L,L,W,L,5,3,-0.5,-0.714285714
Bolton,Newcastle,H,W,D,W,L,D,D,L,W,W,W,8,10,0.142857143,0.357142857
Liverpool,West Ham,H,L,D,W,W,W,D,D,D,L,L,10,3,-0.285714286,-0.785714286
Man United,Wigan,H,D,D,W,W,W,W,D,L,L,D,11,5,0.785714286,-0.785714286
West Brom,Stoke,NH,L,D,L,L,W,W,W,L,L,L,4,6,-0.428571429,-0.214285714
Blackburn,Aston Villa,H,L,W,W,L,L,D,W,D,D,L,6,6,-0.214285714,-0.214285714
Fulham,Man City,NH,D,L,D,W,L,D,D,W,L,L,5,5,0,0.357142857
Sunderland,Everton,NH,W,D,W,L,W,L,D,D,W,D,10,6,0.142857143,0.071428571
Aston Villa,Arsenal,NH,L,D,W,D,D,L,W,W,L,W,6,9,-0.333333333,0.866666667
Bolton,Blackpool,NH,W,W,D,W,L,W,D,L,D,W,10,8,0.4,-0.4
Everton,West Brom,NH,D,L,D,D,W,L,L,D,L,L,6,1,0.066666667,-0.6
Fulham,Birmingham,NH,L,D,L,D,W,W,D,L,D,D,5,6,-0.2,-0.133333333
Man United,Blackburn,H,W,D,D,W,W,W,L,W,W,L,11,9,0.866666667,-0.066666667
Stoke,Man City,NH,W,W,W,L,L,W,D,D,W,L,9,8,0,0.533333333
West Ham,Wigan,H,L,D,D,D,L,L,W,D,L,L,3,4,-0.933333333,-0.866666667
Wolves,Sunderland,H,L,L,L,L,W,D,W,D,W,L,3,8,-0.733333333,0.133333333
Newcastle,Chelsea,NH,L,D,L,W,W,L,L,W,L,W,7,6,0.066666667,1.266666667
Tottenham,Liverpool,H,W,W,D,L,L,W,L,D,W,W,7,10,0.133333333,-0.066666667
Arsenal,Fulham,H,W,L,W,W,L,D,L,D,L,D,9,3,0.9375,-0.1875
Birmingham,Tottenham,NH,D,W,D,L,D,W,W,W,D,L,6,10,-0.125,0.1875
Blackburn,Wolves,H,L,W,L,W,W,W,L,L,L,L,9,3,-0.4375,-0.625
Chelsea,Everton,NH,D,L,L,W,L,L,D,L,D,D,4,3,1.1875,-0.125
Man City,Bolton,H,D,W,D,D,W,D,W,W,D,W,9,11,0.5,0.375
Wigan,Stoke,NH,L,L,W,D,L,D,W,W,W,L,4,10,-0.9375,0
Sunderland,West Ham,H,L,D,W,D,W,W,L,D,D,D,8,6,0.0625,-0.75
West Brom,Newcastle,H,W,L,L,D,L,D,L,D,L,W,4,5,-0.375,0.0625
Liverpool,Aston Villa,H,L,W,L,D,W,L,L,D,W,D,7,5,-0.125,-0.4375
Aston Villa,West Brom,H,L,L,D,W,D,W,L,L,D,L,5,4,-0.4375,-0.375
Everton,Wigan,NH,D,L,D,L,D,D,L,L,W,D,3,5,-0.117647059,-0.882352941
Fulham,Sunderland,NH,L,D,L,D,L,W,L,D,W,D,2,8,-0.235294118,0.117647059
Newcastle,Liverpool,H,L,D,L,D,L,W,L,W,L,D,2,7,-0.058823529,0.058823529
Stoke,Blackpool,NH,D,D,W,W,W,W,D,W,D,L,11,8,0,-0.294117647
West Ham,Man City,NH,L,W,L,D,D,W,D,W,D,D,5,9,-0.764705882,0.529411765
Bolton,Blackburn,H,L,D,W,W,D,W,L,W,L,W,8,9,0.294117647,-0.235294118
Tottenham,Chelsea,NH,D,W,W,W,D,D,D,L,L,W,11,5,0.176470588,1.117647059
Wolves,Birmingham,H,L,W,L,L,L,D,D,W,D,L,3,6,-0.764705882,-0.117647059
Man United,Arsenal,H,W,W,W,D,D,W,W,L,W,W,11,12,1.176470588,0.941176471
Blackburn,West Ham,NH,W,L,W,L,W,L,W,L,D,D,9,5,-0.235294118,-0.764705882
Sunderland,Bolton,H,D,W,L,D,W,W,L,D,W,W,8,10,0.111111111,0.333333333
Man City,Everton,NH,W,W,D,W,D,D,D,L,D,L,11,3,0.611111111,-0.111111111
Aston Villa,Tottenham,NH,W,L,L,L,D,D,D,W,W,W,4,11,-0.5,0.166666667
Blackburn,Stoke,NH,L,W,L,W,L,L,D,D,W,W,6,8,-0.277777778,-0.055555556
Bolton,West Brom,H,W,L,D,W,W,L,W,W,L,L,10,6,0.333333333,-0.277777778
Fulham,West Ham,NH,D,L,D,L,D,L,L,W,L,D,3,4,-0.222222222,-0.833333333
Man United,Sunderland,H,W,W,W,W,D,D,W,L,D,W,13,8,1.222222222,0.111111111
Newcastle,Man City,NH,W,L,D,L,D,W,W,D,W,D,5,11,0.055555556,0.611111111
Wolves,Wigan,NH,W,L,W,L,L,D,D,L,L,W,6,5,-0.666666667,-0.833333333
Arsenal,Chelsea,H,L,W,W,L,W,D,D,D,L,L,9,3,0.833333333,1.055555556
Birmingham,Man United,NH,D,L,D,D,W,D,W,W,W,W,6,13,-0.157894737,1.157894737
Man City,Aston Villa,H,L,W,W,D,W,L,W,L,L,L,10,3,0.526315789,-0.526315789
Stoke,Fulham,NH,W,L,D,D,W,L,D,L,D,L,8,2,0.052631579,-0.315789474
Sunderland,Blackpool,NH,W,D,W,L,D,L,W,W,D,W,8,10,0.157894737,-0.210526316
Tottenham,Newcastle,H,W,D,D,W,W,L,W,L,D,L,11,4,0.210526316,-0.052631579
West Brom,Blackburn,NH,L,L,W,W,L,D,L,W,L,W,6,7,-0.368421053,-0.263157895
West Ham,Everton,NH,D,L,L,W,L,W,D,D,L,D,4,6,-0.789473684,-0.052631579
Chelsea,Bolton,H,L,D,D,D,L,L,W,L,D,W,3,7,0.894736842,0.263157895
Liverpool,Wolves,NH,L,L,W,L,W,L,W,L,W,L,6,6,-0.105263158,-0.684210526
Wigan,Arsenal,NH,W,D,D,L,L,W,L,W,W,L,5,9,-0.736842105,0.894736842
Birmingham,Arsenal,NH,L,D,L,D,D,D,W,L,W,W,3,10,-0.3,0.85
Liverpool,Bolton,H,W,L,L,W,L,W,L,W,L,D,6,7,-0.05,0.35
Man City,Blackpool,H,W,L,W,W,D,L,L,W,W,D,10,7,0.6,-0.25
Stoke,Everton,H,L,W,L,D,D,D,W,D,D,L,5,6,-0.05,-0.05
Sunderland,Blackburn,H,L,W,D,W,L,L,D,L,W,L,7,4,0.05,-0.35
Tottenham,Fulham,H,W,W,D,D,W,W,L,D,L,D,11,5,0.3,-0.2
West Brom,Man United,NH,L,L,L,W,W,W,D,W,W,W,6,13,-0.45,1.15
West Ham,Wolves,H,W,D,L,L,W,W,L,W,L,W,7,9,-0.65,-0.6
Chelsea,Aston Villa,NH,W,L,D,D,D,L,L,W,L,L,6,3,0.9,-0.7
Wigan,Newcastle,NH,D,W,D,D,L,L,L,W,L,D,6,4,-0.7,-0.15
Blackpool,Birmingham,NH,W,L,L,W,W,W,L,D,L,D,9,5,-0.19047619,-0.238095238
Fulham,West Brom,H,L,W,L,D,L,L,L,L,L,W,4,3,-0.238095238,-0.476190476
Man United,Stoke,H,W,W,D,W,W,W,L,W,L,D,13,7,1.142857143,0.047619048
Arsenal,Man City,NH,W,D,W,L,W,W,W,L,W,W,10,12,0.952380952,0.761904762
Aston Villa,Sunderland,NH,D,L,L,W,L,L,L,W,D,W,4,7,-0.666666667,-0.047619048
Blackburn,Liverpool,H,W,L,D,L,W,L,W,L,L,W,7,6,-0.238095238,-0.142857143
Bolton,Wigan,NH,L,W,L,W,L,L,D,W,D,D,6,6,0.285714286,-0.714285714
Everton,Tottenham,H,L,D,W,D,D,W,W,W,D,D,6,11,-0.142857143,0.333333333
Newcastle,West Ham,H,W,L,L,W,L,D,W,D,L,L,6,5,-0.095238095,-0.619047619
Wolves,Chelsea,H,L,W,L,W,L,D,W,L,D,D,6,6,-0.666666667,0.857142857
Blackpool,Liverpool,H,L,W,L,L,W,L,L,W,L,L,6,3,-0.227272727,-0.181818182
Chelsea,Blackburn,H,L,D,W,L,D,L,W,L,D,L,5,4,0.772727273,-0.363636364
Man City,Wolves,H,W,W,W,L,W,W,L,W,L,W,12,9,0.772727273,-0.590909091
Stoke,Bolton,H,L,W,L,W,L,L,L,W,L,W,6,6,0,0.227272727
West Brom,Blackpool,H,L,L,L,L,L,L,W,L,L,W,0,6,-0.590909091,-0.227272727
West Ham,Arsenal,NH,W,D,W,D,L,D,W,D,W,L,8,8,-0.5,0.909090909
Wigan,Fulham,NH,D,L,D,W,D,W,L,W,L,D,6,7,-0.681818182,-0.090909091
Birmingham,Aston Villa,NH,D,W,L,D,L,L,D,L,L,W,5,4,-0.227272727,-0.681818182
Liverpool,Everton,NH,L,L,W,L,L,W,L,D,W,D,3,8,-0.181818182,-0.090909091
Sunderland,Newcastle,NH,W,L,L,W,D,W,W,L,L,W,7,9,0.090909091,0.136363636
Tottenham,Man United,NH,D,L,W,W,W,W,D,W,W,D,10,11,0.260869565,1.260869565
Arsenal,Wigan,H,W,D,W,D,W,D,D,L,D,W,11,6,1,-0.652173913
Aston Villa,Man City,H,D,L,D,L,L,D,W,W,W,L,2,10,-0.652173913,0.739130435
Blackpool,Sunderland,NH,L,L,W,L,L,W,W,L,L,W,3,9,-0.260869565,0.130434783
Everton,West Ham,NH,D,W,L,D,W,L,W,D,W,D,8,8,-0.086956522,-0.695652174
Fulham,Stoke,H,D,W,L,W,L,W,L,W,L,W,7,9,-0.086956522,0.086956522
Man United,Birmingham,H,W,D,W,W,D,L,D,W,L,D,11,5,1.260869565,-0.434782609
Newcastle,Tottenham,NH,D,W,W,L,L,D,L,W,W,W,7,10,0.130434783,0.260869565
Wolves,Liverpool,NH,L,W,L,W,L,D,L,L,W,L,6,4,-0.608695652,-0.173913043
Blackburn,West Brom,H,W,L,W,L,D,W,L,L,L,L,7,3,-0.260869565,-0.52173913
Bolton,Chelsea,NH,L,D,L,L,W,W,W,L,D,W,4,10,0.125,0.958333333
Blackpool,Man United,NH,L,L,L,W,L,W,W,D,W,W,3,13,-0.291666667,1.25
