FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,ATFormPts,HTGD,ATGD,DiffPts,DiffFormPts
NH,17,29,16,12,1.3333333333333333,1.8333333333333333,W,D,W,L,W,W,W,L,W,L,9,0.0555555555555555,0.9444444444444444,-0.5,0.0555555555555555
NH,14,23,39,21,0.631578947368421,1.368421052631579,L,L,L,D,L,W,L,W,L,D,7,-1.3157894736842106,0.1052631578947368,-0.7368421052631579,-0.3157894736842105
H,17,16,28,31,1.0526315789473684,0.7368421052631579,W,L,L,W,L,L,W,L,L,W,6,-0.5789473684210527,-0.7894736842105263,0.3157894736842105,0.0
H,38,20,11,28,2.421052631578948,1.105263157894737,W,W,W,W,W,L,D,D,L,W,5,1.4210526315789471,-0.4210526315789473,1.3157894736842106,0.5263157894736842
H,23,23,31,32,0.8947368421052632,1.1578947368421053,L,D,L,W,L,W,W,W,D,L,10,-0.4210526315789473,-0.4736842105263157,-0.2631578947368421,-0.3157894736842105
H,45,39,21,20,2.1052631578947367,2.0526315789473686,W,W,W,D,L,W,W,W,L,L,9,1.263157894736842,1.0,0.0526315789473684,0.0526315789473684
H,27,16,18,20,1.736842105263158,0.9473684210526316,W,W,W,W,D,L,W,L,L,W,6,0.4736842105263157,-0.2105263157894736,0.7894736842105263,0.3684210526315789
NH,18,23,20,22,1.263157894736842,1.2105263157894737,L,W,D,W,L,L,L,W,L,W,6,-0.1052631578947368,0.0526315789473684,0.0526315789473684,0.0526315789473684
NH,21,23,41,31,0.631578947368421,1.105263157894737,L,L,L,W,L,L,L,W,L,W,6,-1.0526315789473684,-0.4210526315789473,-0.4736842105263157,-0.1578947368421052
H,39,29,19,33,1.947368421052632,0.8421052631578947,W,L,L,W,W,D,L,L,D,W,5,1.0526315789473684,-0.2105263157894736,1.105263157894737,0.2105263157894736
NH,22,33,30,13,1.1578947368421053,1.894736842105263,D,L,L,W,L,W,W,W,L,W,12,-0.4210526315789473,1.0526315789473684,-0.7368421052631579,-0.4210526315789473
H,25,19,23,22,1.35,1.2,D,W,L,W,L,L,L,W,D,W,7,0.1,-0.15,0.15,0.0
H,39,21,21,29,1.95,1.15,L,W,W,W,L,W,W,L,L,W,9,0.9,-0.4,0.8,0.0
NH,17,24,22,31,0.9,1.0,L,L,W,L,L,W,L,D,L,W,7,-0.25,-0.35,-0.1,-0.2
NH,17,46,35,21,0.7,2.15,L,L,W,L,L,W,W,W,W,D,13,-0.9,1.25,-1.45,-0.5
H,25,16,23,41,1.3,0.65,W,L,L,W,L,D,L,L,L,D,2,0.1,-1.25,0.65,0.2
NH,23,29,33,19,1.1,1.8,L,W,W,W,D,W,W,W,W,W,15,-0.5,0.5,-0.7,-0.25
NH,26,41,31,19,1.2,2.0,W,L,L,W,L,W,W,L,L,W,9,-0.25,1.1,-0.8,-0.15
NH,29,21,35,44,0.8,0.6,L,D,L,L,D,L,L,L,L,W,3,-0.3,-1.15,0.2,-0.05
H,22,23,32,34,1.05,1.1,L,L,D,D,L,L,D,L,L,W,4,-0.5,-0.55,-0.05,-0.1
H,37,42,14,13,1.95,2.45,W,W,W,W,L,W,W,W,W,W,15,1.15,1.45,-0.5,-0.15
H,22,19,31,25,1.0952380952380951,1.1428571428571428,L,W,W,L,L,L,L,L,W,D,4,-0.4285714285714285,-0.2857142857142857,-0.0476190476190476,0.0952380952380952
H,17,29,44,34,0.6190476190476191,1.1904761904761905,L,D,L,L,L,D,W,L,L,W,7,-1.2857142857142858,-0.238095238095238,-0.5714285714285714,-0.2857142857142857
NH,24,42,31,15,1.0,2.333333333333333,D,W,L,D,L,L,W,W,W,W,12,-0.3333333333333333,1.2857142857142858,-1.3333333333333333,-0.3333333333333333
NH,19,24,37,32,0.7142857142857143,1.1428571428571428,D,L,L,W,L,W,L,L,D,D,5,-0.8571428571428571,-0.3809523809523809,-0.4285714285714285,-0.0476190476190476
NH,23,44,45,22,0.7142857142857143,1.9523809523809523,W,L,L,L,L,D,W,W,L,L,7,-1.0476190476190477,1.0476190476190477,-1.238095238095238,-0.1904761904761904
H,39,28,14,24,2.0,1.380952380952381,W,W,W,W,W,W,W,L,L,W,9,1.1904761904761905,0.1904761904761904,0.6190476190476191,0.2857142857142857
NH,23,17,36,22,1.0476190476190477,0.9047619047619048,L,L,D,L,L,D,L,L,W,L,4,-0.6190476190476191,-0.238095238095238,0.1428571428571428,-0.1428571428571428
H,23,30,35,37,1.0476190476190477,0.7619047619047619,L,L,W,W,W,L,L,D,L,L,1,-0.5714285714285714,-0.3333333333333333,0.2857142857142857,0.3809523809523809
H,28,41,23,22,1.4285714285714286,2.0,W,D,W,L,W,W,L,W,W,W,12,0.238095238095238,0.9047619047619048,-0.5714285714285714,-0.0952380952380952
NH,31,48,19,23,1.8571428571428568,2.095238095238096,W,W,W,W,W,D,W,W,W,W,13,0.5714285714285714,1.1904761904761905,-0.238095238095238,0.0952380952380952
NH,30,23,37,36,1.1363636363636365,1.0454545454545454,L,D,W,L,L,D,L,L,D,L,2,-0.3181818181818182,-0.5909090909090909,0.0909090909090909,0.0909090909090909
NH,30,32,40,23,0.7272727272727273,1.5,L,L,L,D,L,W,W,D,W,L,10,-0.4545454545454545,0.4090909090909091,-0.7727272727272727,-0.4090909090909091
NH,49,23,24,49,2.0454545454545454,0.6818181818181818,D,D,W,W,W,L,W,L,L,L,3,1.1363636363636365,-1.181818181818182,1.3636363636363635,0.3636363636363636
NH,41,43,26,14,1.9090909090909087,2.0454545454545454,L,W,L,W,W,W,W,W,W,W,15,0.6818181818181818,1.318181818181818,-0.1363636363636363,-0.2727272727272727
NH,17,26,22,35,0.9090909090909092,1.1363636363636365,D,D,L,L,W,W,L,L,W,W,9,-0.2272727272727272,-0.4090909090909091,-0.2272727272727272,-0.1818181818181818
NH,27,32,33,20,1.2272727272727273,1.818181818181818,W,W,L,L,D,D,W,W,W,W,13,-0.2727272727272727,0.5454545454545454,-0.5909090909090909,-0.2727272727272727
H,28,20,28,40,1.318181818181818,0.6818181818181818,L,W,W,L,L,L,D,L,L,W,4,0.0,-0.9090909090909092,0.6363636363636364,0.0909090909090909
H,48,23,22,31,2.0,1.181818181818182,W,D,W,W,L,W,L,W,W,L,9,1.181818181818182,-0.3636363636363636,0.8181818181818182,0.0454545454545454
H,45,20,15,45,2.363636363636364,0.7272727272727273,W,L,W,W,W,W,L,D,L,L,4,1.3636363636363635,-1.1363636363636365,1.6363636363636365,0.3636363636363636
H,19,24,26,34,1.0909090909090908,0.9545454545454546,L,L,L,L,W,L,D,W,L,D,5,-0.3181818181818182,-0.4545454545454545,0.1363636363636363,-0.0909090909090909
NH,50,25,23,38,2.0434782608695654,1.0434782608695652,W,W,D,W,W,D,D,L,L,D,3,1.173913043478261,-0.5652173913043478,1.0,0.4347826086956521
NH,32,30,39,41,1.1304347826086956,0.6956521739130435,D,L,D,W,L,L,L,L,L,D,1,-0.3043478260869565,-0.4782608695652174,0.4347826086956521,0.1739130434782608
H,24,24,33,37,1.1304347826086956,0.9130434782608696,L,W,L,W,W,L,L,D,W,L,4,-0.391304347826087,-0.5652173913043478,0.217391304347826,0.217391304347826
NH,51,47,27,15,1.9565217391304348,2.391304347826087,L,D,D,W,W,W,W,L,W,W,12,1.0434782608695652,1.391304347826087,-0.4347826086956521,-0.1739130434782608
NH,18,30,25,28,0.8695652173913043,1.391304347826087,L,D,D,L,L,W,L,W,W,L,9,-0.3043478260869565,0.0869565217391304,-0.5217391304347826,-0.3043478260869565
NH,20,45,42,16,0.6521739130434783,2.0,L,L,D,L,L,D,W,W,W,W,13,-0.9565217391304348,1.2608695652173914,-1.3478260869565215,-0.5217391304347826
H,26,22,51,26,0.782608695652174,1.173913043478261,W,L,W,L,L,W,L,L,L,L,3,-1.0869565217391304,-0.1739130434782608,-0.391304347826087,0.1304347826086956
NH,33,20,21,47,1.7826086956521738,0.6956521739130435,D,D,W,W,W,L,W,L,D,L,4,0.5217391304347826,-1.173913043478261,1.0869565217391304,0.3043478260869565
NH,28,33,34,23,1.2173913043478262,1.565217391304348,D,W,W,L,L,W,W,W,D,W,13,-0.2608695652173913,0.4347826086956521,-0.3478260869565217,-0.2608695652173913
NH,29,43,36,28,1.2173913043478262,1.8695652173913044,W,W,L,L,W,D,L,W,L,W,7,-0.3043478260869565,0.6521739130434783,-0.6521739130434783,0.0869565217391304
H,48,51,16,25,2.333333333333333,1.9583333333333333,D,W,W,L,W,L,W,W,D,W,10,1.3333333333333333,1.0833333333333333,0.375,0.0
NH,32,20,41,42,0.7916666666666666,0.6666666666666666,W,L,L,L,L,D,L,L,D,L,2,-0.375,-0.9166666666666666,0.125,0.0416666666666666
H,34,32,24,41,1.5416666666666667,1.0833333333333333,D,W,W,W,D,L,D,L,D,W,5,0.4166666666666667,-0.375,0.4583333333333333,0.25
H,20,52,47,28,0.7083333333333334,1.9166666666666667,D,L,W,L,D,D,L,D,D,W,6,-1.125,1.0,-1.2083333333333333,-0.0416666666666666
NH,23,29,28,40,1.125,1.1666666666666667,L,W,L,L,L,L,W,W,L,L,6,-0.2083333333333333,-0.4583333333333333,-0.0416666666666666,-0.125
H,45,19,16,26,1.9583333333333333,0.875,D,D,W,W,W,D,L,D,D,L,3,1.2083333333333333,-0.2916666666666667,1.0833333333333333,0.3333333333333333
H,27,25,39,33,1.125,1.2083333333333333,W,D,D,L,L,W,L,W,L,W,9,-0.5,-0.3333333333333333,-0.0833333333333333,-0.1666666666666666
H,31,29,29,35,1.375,1.2083333333333333,D,W,L,W,W,D,D,W,W,L,8,0.0833333333333333,-0.25,0.1666666666666666,0.0833333333333333
NH,24,33,38,21,0.875,1.75,L,L,L,D,W,D,D,D,W,W,9,-0.5833333333333334,0.5,-0.875,-0.2083333333333333
H,47,28,28,52,1.9166666666666667,0.875,W,D,L,W,L,W,W,L,W,L,9,0.7916666666666666,-1.0,1.0416666666666667,-0.0833333333333333
H,52,22,28,47,1.88,0.8,L,L,W,W,D,W,D,L,W,L,7,0.96,-1.0,1.08,0.0
H,52,46,30,16,1.84,2.0,L,D,L,D,D,W,D,D,W,W,11,0.88,1.2,-0.16,-0.32
H,36,29,21,40,1.8,1.2,W,D,D,D,W,W,W,D,D,L,8,0.6,-0.44,0.6,0.04
NH,19,40,27,27,0.84,1.6,L,D,L,D,D,W,D,W,W,W,13,-0.32,0.52,-0.76,-0.4
H,29,32,36,45,1.16,0.76,L,D,D,W,W,L,W,L,L,L,3,-0.28,-0.52,0.4,0.2
NH,24,24,42,31,0.76,1.08,W,D,L,L,D,L,L,W,L,L,3,-0.72,-0.28,-0.32,0.08
NH,32,32,41,29,1.24,1.44,W,L,W,W,L,W,D,W,L,W,10,-0.36,0.12,-0.2,-0.04
NH,26,51,35,17,1.16,2.36,L,W,L,W,L,W,D,W,W,L,10,-0.36,1.36,-1.2,-0.16
H,29,24,54,41,0.84,0.84,L,W,W,L,W,L,L,L,L,D,1,-1.0,-0.68,0.0,0.32
NH,35,49,47,29,1.04,1.96,L,L,D,L,D,W,W,D,L,W,10,-0.48,0.8,-0.92,-0.32
H,52,31,18,54,2.3076923076923075,0.9230769230769232,D,W,D,W,W,W,L,W,W,L,9,1.3076923076923077,-0.8846153846153846,1.3846153846153846,0.0769230769230769
H,32,19,46,27,0.7307692307692307,0.8461538461538461,L,L,W,L,L,D,L,D,L,D,3,-0.5384615384615384,-0.3076923076923077,-0.1153846153846153,0.0
H,40,24,27,46,1.5769230769230769,0.7307692307692307,D,W,D,W,W,L,W,D,L,L,4,0.5,-0.8461538461538461,0.8461538461538461,0.2692307692307692
NH,22,27,49,36,0.7692307692307693,1.1538461538461535,L,W,D,L,W,D,L,W,L,W,7,-1.0384615384615383,-0.3461538461538461,-0.3846153846153846,0.0
NH,29,34,42,43,1.1538461538461535,1.2307692307692308,L,W,W,D,D,D,W,L,W,W,10,-0.5,-0.3461538461538461,-0.0769230769230769,-0.0769230769230769
H,34,35,31,49,1.4230769230769231,1.0,D,W,D,W,L,L,L,L,D,L,1,0.1153846153846153,-0.5384615384615384,0.4230769230769231,0.2692307692307692
H,46,30,18,36,1.9230769230769231,1.2307692307692308,L,W,D,D,W,W,L,D,D,W,8,1.0769230769230769,-0.2307692307692307,0.6923076923076923,0.0
H,24,54,43,30,0.8076923076923077,1.8846153846153848,L,L,L,L,L,W,L,D,L,D,5,-0.7307692307692307,0.9230769230769232,-1.0769230769230769,-0.1923076923076923
H,24,22,43,49,0.8076923076923077,0.7692307692307693,L,L,L,L,L,L,W,D,L,W,7,-0.7307692307692307,-1.0384615384615383,0.0384615384615384,-0.2692307692307692
H,54,54,30,28,1.8846153846153848,1.9230769230769231,W,L,D,L,D,W,L,L,W,W,9,0.9230769230769232,1.0,-0.0384615384615384,-0.1538461538461538
NH,39,36,22,51,1.8148148148148149,0.9629629629629628,D,W,W,D,D,L,L,L,L,D,1,0.6296296296296297,-0.5555555555555556,0.8518518518518519,0.2962962962962963
H,30,19,40,28,1.1851851851851851,0.8148148148148148,L,W,L,D,D,L,D,L,D,L,2,-0.3703703703703703,-0.3333333333333333,0.3703703703703703,0.1111111111111111
H,32,28,57,37,0.8888888888888888,1.148148148148148,L,W,L,W,W,D,D,L,W,L,5,-0.925925925925926,-0.3333333333333333,-0.2592592592592592,0.1481481481481481
NH,30,32,43,34,1.148148148148148,1.2222222222222223,D,L,W,W,D,W,W,L,L,W,9,-0.4814814814814814,-0.074074074074074,-0.074074074074074,-0.037037037037037
NH,36,33,32,46,1.4814814814814814,0.8148148148148148,W,D,W,D,W,W,L,L,W,L,6,0.1481481481481481,-0.4814814814814814,0.6666666666666666,0.1851851851851851
NH,24,53,48,29,0.7037037037037037,2.037037037037037,L,L,W,D,L,W,W,W,W,D,13,-0.8888888888888888,0.8888888888888888,-1.3333333333333333,-0.3333333333333333
H,50,42,18,27,1.962962962962963,1.6296296296296295,W,L,W,D,D,W,D,W,D,W,11,1.1851851851851851,0.5555555555555556,0.3333333333333333,-0.1111111111111111
NH,35,55,44,19,1.2222222222222223,2.333333333333333,D,D,W,L,W,W,D,W,D,W,11,-0.3333333333333333,1.3333333333333333,-1.1111111111111112,-0.1111111111111111
NH,53,30,29,40,2.037037037037037,1.1851851851851851,W,W,W,W,D,L,W,L,D,D,5,0.8888888888888888,-0.3703703703703703,0.8518518518518519,0.2962962962962963
H,36,35,51,44,0.9629629629629628,1.2222222222222223,L,L,L,L,D,D,D,W,L,W,8,-0.5555555555555556,-0.3333333333333333,-0.2592592592592592,-0.2592592592592592
H,44,36,30,34,1.5714285714285714,1.4285714285714286,L,W,D,W,D,L,W,D,W,D,8,0.5,0.0714285714285714,0.1428571428571428,0.0
H,24,35,53,59,0.75,0.9642857142857144,L,D,L,W,D,W,L,W,L,W,9,-1.0357142857142858,-0.8571428571428571,-0.2142857142857142,-0.1428571428571428
H,58,30,34,40,1.8571428571428568,1.1071428571428572,W,L,W,L,D,L,D,D,L,W,5,0.8571428571428571,-0.3571428571428571,0.75,0.0714285714285714
H,37,35,52,59,0.9642857142857144,0.9642857142857144,D,L,L,L,L,W,L,W,L,W,9,-0.5357142857142857,-0.8571428571428571,0.0,-0.2857142857142857
H,35,33,46,47,0.8928571428571429,1.1071428571428572,W,W,L,L,W,L,D,L,W,W,7,-0.3928571428571428,-0.5,-0.2142857142857142,0.0714285714285714
H,44,24,30,53,1.5714285714285714,0.75,L,W,D,W,D,L,D,L,W,D,5,0.5,-1.0357142857142858,0.8214285714285714,0.1071428571428571
NH,32,57,40,20,1.25,2.357142857142857,W,L,W,L,D,W,W,D,W,D,11,-0.2857142857142857,1.3214285714285714,-1.1071428571428572,-0.1428571428571428
NH,24,30,50,40,0.6785714285714286,1.1071428571428572,L,L,L,W,D,L,D,D,L,W,5,-0.9285714285714286,-0.3571428571428571,-0.4285714285714285,-0.0357142857142857
H,36,56,34,34,1.4285714285714286,1.7857142857142858,L,W,D,W,D,L,L,W,L,L,3,0.0714285714285714,0.7857142857142857,-0.3571428571428571,0.1785714285714285
NH,36,30,46,45,1.1785714285714286,0.9642857142857144,L,D,D,W,L,W,W,L,L,L,6,-0.3571428571428571,-0.5357142857142857,0.2142857142857142,-0.0357142857142857
NH,54,60,30,35,1.9655172413793105,1.896551724137931,D,D,W,W,W,W,W,L,W,L,9,0.8275862068965517,0.8620689655172413,0.0689655172413793,0.0689655172413793
NH,20,42,33,23,0.7586206896551724,1.827586206896552,L,L,L,D,L,D,W,D,W,W,11,-0.4482758620689655,0.6551724137931034,-1.0689655172413792,-0.3448275862068966
H,55,33,21,36,2.034482758620689,1.1724137931034482,W,W,W,L,W,D,L,W,W,L,7,1.1724137931034482,-0.1034482758620689,0.8620689655172413,0.1724137931034483
NH,31,55,42,21,1.0689655172413792,2.034482758620689,L,L,D,D,L,W,W,W,L,W,12,-0.3793103448275862,1.1724137931034482,-0.9655172413793104,-0.3448275862068966
NH,59,36,21,46,2.3793103448275863,0.9655172413793104,W,W,W,D,W,W,W,W,L,L,9,1.3103448275862069,-0.3448275862068966,1.4137931034482758,0.1379310344827586
H,26,38,54,49,0.8275862068965517,1.137931034482759,W,L,D,L,W,L,L,D,D,W,5,-0.9655172413793104,-0.3793103448275862,-0.3103448275862069,0.0689655172413793
H,33,32,47,40,1.0344827586206895,1.2413793103448276,W,W,W,L,L,D,W,L,W,L,7,-0.4827586206896552,-0.2758620689655172,-0.2068965517241379,0.0689655172413793
H,60,47,35,30,1.896551724137931,1.6206896551724137,W,W,L,W,L,W,L,W,D,W,10,0.8620689655172413,0.5862068965517241,0.2758620689655172,-0.0344827586206896
NH,42,36,23,37,1.827586206896552,1.3793103448275863,D,W,D,W,W,L,L,W,D,W,7,0.6551724137931034,-0.0344827586206896,0.4482758620689655,0.1379310344827586
NH,33,40,36,54,1.1724137931034482,1.0344827586206895,D,L,W,W,L,W,D,L,L,L,4,-0.1034482758620689,-0.4827586206896552,0.1379310344827586,0.1034482758620689
H,34,24,48,51,1.1333333333333333,0.6666666666666666,W,L,L,D,L,L,D,L,L,L,1,-0.4666666666666667,-0.9,0.4666666666666667,0.1
NH,61,56,36,32,1.8,1.9333333333333331,W,D,L,L,W,D,D,D,W,W,9,0.8333333333333334,0.8,-0.1333333333333333,-0.0666666666666666
NH,36,20,63,33,0.9,0.7666666666666667,L,L,W,L,W,D,L,L,L,D,2,-0.9,-0.4333333333333333,0.1333333333333333,0.1333333333333333
H,31,33,42,42,1.0666666666666669,1.2,D,L,L,D,D,L,D,W,L,W,7,-0.3666666666666666,-0.3,-0.1333333333333333,-0.1333333333333333
H,35,24,47,51,1.1,0.6666666666666666,W,W,W,W,L,L,D,L,L,L,1,-0.4,-0.9,0.4333333333333333,0.3666666666666666
NH,43,51,24,30,1.8,1.6666666666666667,D,D,W,D,W,W,W,L,W,D,10,0.6333333333333333,0.7,0.1333333333333333,-0.0333333333333333
H,34,39,48,38,1.1333333333333333,1.4333333333333331,W,L,L,D,L,W,L,L,W,D,7,-0.4666666666666667,0.0333333333333333,-0.3,-0.1
H,61,40,36,52,1.8,1.1,W,D,L,L,W,L,L,L,D,D,2,0.8333333333333334,-0.4,0.7,0.1666666666666666
H,60,56,23,32,2.3,1.9333333333333331,L,W,W,W,D,D,D,D,W,W,9,1.2333333333333334,0.8,0.3666666666666666,0.0333333333333333
H,26,20,58,33,0.8,0.7666666666666667,L,W,L,D,L,D,L,L,L,D,2,-1.0666666666666669,-0.4333333333333333,0.0333333333333333,0.0666666666666666
NH,64,42,37,54,1.903225806451613,1.096774193548387,W,D,W,W,L,D,W,W,D,L,8,0.8709677419354839,-0.3870967741935484,0.8064516129032258,0.064516129032258
H,37,39,37,50,1.2903225806451613,1.0,W,W,D,L,W,L,W,W,W,W,12,0.0,-0.3548387096774194,0.2903225806451613,-0.064516129032258
NH,36,60,63,22,0.9032258064516128,2.096774193548387,D,L,L,W,L,W,W,W,W,W,15,-0.8709677419354839,1.2258064516129032,-1.1935483870967742,-0.3548387096774194
NH,42,62,54,24,1.096774193548387,2.3225806451612905,D,W,W,D,L,W,L,W,W,W,12,-0.3870967741935484,1.2258064516129032,-1.2258064516129032,-0.1290322580645161
H,57,28,34,59,1.870967741935484,0.8709677419354839,L,D,D,D,W,W,L,W,L,D,7,0.7419354838709677,-1.0,1.0,-0.032258064516129
NH,22,31,37,44,0.7419354838709677,1.032258064516129,L,D,L,L,L,L,D,L,L,D,2,-0.4838709677419355,-0.4193548387096774,-0.2903225806451613,-0.032258064516129
NH,33,64,44,37,1.1612903225806452,1.903225806451613,L,L,D,W,L,W,D,W,W,L,10,-0.3548387096774194,0.8709677419354839,-0.7419354838709677,-0.1935483870967742
H,60,36,22,48,2.096774193548387,1.1935483870967742,W,W,W,W,W,W,W,L,L,D,7,1.2258064516129032,-0.3870967741935484,0.9032258064516128,0.2580645161290322
NH,39,37,38,37,1.4193548387096775,1.2903225806451613,D,W,L,L,W,W,W,D,L,W,10,0.032258064516129,0.0,0.1290322580645161,-0.0967741935483871
H,41,36,54,63,1.064516129032258,0.9032258064516128,L,L,L,L,D,D,L,L,W,L,4,-0.4193548387096774,-0.8709677419354839,0.1612903225806451,-0.0967741935483871
H,53,39,34,51,1.59375,1.125,D,L,W,W,L,L,W,W,W,W,12,0.59375,-0.375,0.46875,-0.15625
NH,24,48,56,24,0.625,1.875,L,L,L,D,L,W,W,D,D,W,11,-1.0,0.75,-1.25,-0.3125
H,42,63,50,40,1.0625,1.78125,W,L,W,W,W,W,L,W,D,L,7,-0.25,0.71875,-0.71875,0.15625
NH,42,39,50,51,1.0625,1.125,W,L,W,W,W,L,W,W,W,W,12,-0.25,-0.375,-0.0625,0.0
H,53,32,34,44,1.59375,1.09375,D,L,W,W,L,W,L,D,L,L,4,0.59375,-0.375,0.5,0.09375
NH,37,60,40,35,1.25,1.90625,L,W,W,D,L,W,L,D,D,D,6,-0.09375,0.78125,-0.65625,0.03125
H,33,32,45,61,1.125,0.9375,L,L,L,D,W,W,W,L,W,L,9,-0.375,-0.90625,0.1875,-0.15625
NH,24,41,56,57,0.625,1.03125,L,L,L,D,L,L,L,L,L,L,0,-1.0,-0.5,-0.40625,0.03125
H,64,44,22,56,2.125,1.09375,W,W,W,W,W,D,D,W,W,D,9,1.3125,-0.375,1.03125,0.1875
H,36,37,52,66,1.15625,0.875,L,W,W,L,L,L,D,L,L,W,4,-0.5,-0.90625,0.28125,0.0625
H,50,65,24,27,1.9090909090909087,2.272727272727273,W,W,W,D,D,L,W,W,L,W,9,0.7878787878787878,1.1515151515151516,-0.3636363636363636,0.0606060606060606
NH,39,68,41,40,1.3333333333333333,1.9090909090909087,L,L,D,W,L,W,D,W,D,W,11,-0.0606060606060606,0.8484848484848485,-0.5757575757575758,-0.2121212121212121
NH,23,64,39,40,0.7272727272727273,1.818181818181818,L,D,L,D,L,W,W,L,W,D,10,-0.4848484848484848,0.7272727272727273,-1.0909090909090908,-0.2424242424242424
H,45,23,59,39,1.0606060606060606,0.7272727272727273,L,D,D,W,W,L,D,L,D,L,2,-0.4242424242424242,-0.4848484848484848,0.3333333333333333,0.1818181818181818
H,33,37,64,52,0.9090909090909092,1.2121212121212122,L,W,W,L,W,W,L,W,W,L,9,-0.9393939393939394,-0.4545454545454545,-0.303030303030303,0.0
H,37,34,67,47,0.8484848484848485,1.0909090909090908,L,L,D,L,L,L,L,L,L,D,1,-0.9090909090909092,-0.3939393939393939,-0.2424242424242424,0.0
NH,42,57,57,36,1.0909090909090908,1.6363636363636365,W,L,L,L,L,W,D,L,W,W,10,-0.4545454545454545,0.6363636363636364,-0.5454545454545454,-0.2121212121212121
NH,32,50,44,24,1.0909090909090908,1.9090909090909087,D,W,L,D,L,W,W,W,D,D,11,-0.3636363636363636,0.7878787878787878,-0.8181818181818182,-0.1818181818181818
NH,68,44,40,52,1.9090909090909087,1.0606060606060606,W,D,W,D,W,D,W,L,W,W,10,0.8484848484848485,-0.2424242424242424,0.8484848484848485,0.0303030303030303
H,65,39,27,44,2.272727272727273,1.2121212121212122,L,W,W,L,W,L,L,W,W,D,7,1.1515151515151516,-0.1515151515151515,1.0606060606060606,0.0606060606060606
H,64,41,42,54,1.7647058823529411,1.088235294117647,L,W,W,L,W,L,D,L,W,W,7,0.6470588235294118,-0.3823529411764705,0.6764705882352942,0.0588235294117647
NH,46,69,53,22,1.1176470588235294,2.176470588235294,W,D,W,L,W,W,W,W,W,W,15,-0.2058823529411764,1.3823529411764706,-1.0588235294117647,-0.1470588235294117
H,23,26,43,59,0.7058823529411765,0.6176470588235294,L,L,D,L,D,L,D,L,L,L,1,-0.5882352941176471,-0.9705882352941176,0.088235294117647,0.0294117647058823
NH,63,50,35,24,1.911764705882353,1.8823529411764703,D,W,W,L,D,D,W,W,W,D,11,0.8235294117647058,0.7647058823529411,0.0294117647058823,-0.088235294117647
NH,46,33,53,47,1.1176470588235294,1.0588235294117647,W,D,W,L,W,L,D,W,L,D,5,-0.2058823529411764,-0.4117647058823529,0.0588235294117647,0.1470588235294117
NH,39,34,44,67,1.2058823529411764,0.8823529411764706,D,L,L,W,W,L,L,W,W,L,6,-0.1470588235294117,-0.9705882352941176,0.3235294117647059,0.0294117647058823
NH,37,44,48,59,1.1470588235294117,1.088235294117647,W,L,L,L,L,D,W,L,L,L,4,-0.3235294117647059,-0.4411764705882353,0.0588235294117647,-0.0294117647058823
NH,26,45,59,63,0.6176470588235294,1.0294117647058822,L,D,L,L,L,L,L,D,D,W,5,-0.9705882352941176,-0.5294117647058824,-0.4117647058823529,-0.1176470588235294
NH,39,41,42,54,1.2941176470588236,1.088235294117647,L,L,L,D,W,L,D,L,W,W,7,-0.088235294117647,-0.3823529411764705,0.2058823529411764,-0.088235294117647
NH,60,69,37,29,1.6764705882352942,2.294117647058824,W,W,D,L,W,W,L,W,W,L,9,0.6764705882352942,1.1764705882352942,-0.6176470588235294,0.0294117647058823
NH,51,39,25,68,1.8571428571428568,0.8857142857142857,D,D,W,W,W,W,L,L,L,D,4,0.7428571428571429,-0.8285714285714286,0.9714285714285714,0.2
NH,24,65,43,37,0.7714285714285715,1.8857142857142857,W,L,L,D,L,D,D,W,W,L,8,-0.5428571428571428,0.8,-1.1142857142857143,-0.1142857142857142
H,71,66,22,42,2.2,1.8,W,W,W,W,W,W,L,W,W,L,9,1.4,0.6857142857142857,0.4,0.1714285714285714
NH,37,70,55,42,1.1428571428571428,1.8857142857142857,L,L,W,L,W,L,W,W,D,W,10,-0.5142857142857142,0.8,-0.7428571428571429,-0.1142857142857142
H,44,71,59,22,1.0857142857142856,2.2,D,D,W,L,L,W,W,W,W,W,15,-0.4285714285714285,1.4,-1.1142857142857143,-0.2857142857142857
NH,49,37,63,50,1.0857142857142856,1.1142857142857143,W,L,L,D,D,L,W,L,L,L,3,-0.4,-0.3714285714285714,-0.0285714285714285,0.0571428571428571
NH,33,39,49,43,1.0285714285714285,1.2571428571428571,L,L,D,W,L,L,L,L,L,D,1,-0.4571428571428571,-0.1142857142857142,-0.2285714285714285,0.0857142857142857
NH,36,26,67,60,0.9428571428571428,0.6,W,L,L,W,W,L,L,D,L,L,1,-0.8857142857142857,-0.9714285714285714,0.3428571428571428,0.2285714285714285
H,42,37,54,55,1.1428571428571428,1.1428571428571428,W,L,D,L,W,L,L,W,L,W,6,-0.3428571428571428,-0.5142857142857142,0.0,0.0285714285714285
H,65,46,37,54,1.8857142857142857,1.0857142857142856,D,D,W,W,L,L,W,D,W,L,7,0.8,-0.2285714285714285,0.8,0.0285714285714285
H,40,60,69,40,0.8888888888888888,1.6111111111111112,D,W,L,L,L,L,D,W,W,D,8,-0.8055555555555556,0.5555555555555556,-0.7222222222222222,-0.1111111111111111
