age,matches_played,goals,assists,non_penalty_goals,penalty_goals_made,penalty_attempts,xg,npxg,xag,npxg_+_xag,goals_per_90,assists_per_90,goals_+_assists_per_90,non_penalty_goals_per_90,xg_per_90,xag_per_90,npxg_per_90,player_encoded,nation_encoded,position_encoded,goals_per_match,assists_per_match,combined_per_match,scoring_consistency,penalty_ratio,open_play_goal_ratio,age_squared,age_goals_interaction,age_efficiency_index,experience_factor,prime_age_indicator,goals_vs_xg,goals_vs_xg_ratio,assists_vs_xag,scoring_threat_index,total_involvement,involvement_per_90,primary_threat_ratio,match_availability,high_availability,overall_threat_score,xg_consistency,penalty_dependence
28,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284,32,1,0.0,0.0,0.0,0.0,0.0,0.0,784,0,0.0,0.16666666666666666,0.9230769230769231,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.102834008097166,1.0,0.0
29,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,34,2,0.0,0.0,0.0,0.0,0.0,0.0,841,0,0.0,0.782608695652174,0.8846153846153846,0.0,0.0,0.0,0.18947368421052632,0,0.0,0.0,0.9473684210526315,1,0.2779352226720648,1.0,0.0
25,36,2,1,2,0,0,2.6,2.6,1.1,3.7,0.06,0.03,0.09,0.06,0.08,0.03,0.08,1250,34,3,0.05405405405405406,0.02702702702702703,0.08108108108108109,0.056603773584905655,0.0,0.6666666666666666,625,50,0.04,0.782608695652174,0.9615384615384616,-0.6000000000000001,0.5555555555555556,-0.10000000000000009,0.34158479532163744,3,0.09,0.5,0.9473684210526315,1,0.31862753036437247,0.8333333333333333,0.0
23,37,2,5,2,0,0,1.9,1.9,8.9,10.8,0.07,0.16,0.23,0.07,0.06,0.29,0.06,1724,34,5,0.05263157894736842,0.13157894736842105,0.18421052631578946,0.06542056074766356,0.0,0.6666666666666666,529,46,0.04929577464788733,0.7872340425531915,0.8846153846153846,0.10000000000000009,0.6896551724137931,-3.9000000000000004,0.37216787658802186,7,0.23,0.25,0.9736842105263158,1,0.35919838056680164,0.9655172413793103,0.0
22,35,1,1,1,0,0,0.4,0.4,1.1,1.6,0.04,0.04,0.07,0.04,0.02,0.04,0.02,916,103,1,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.038461538461538464,0.0,0.5,484,22,0.028985507246376815,0.7777777777777778,0.8461538461538461,0.6,0.7142857142857143,-0.10000000000000009,0.34606766917293236,2,0.07,0.3333333333333333,0.9210526315789473,1,0.2968259109311741,0.5714285714285714,0.0
27,35,9,3,5,4,4,9.9,6.8,2.4,9.2,0.36,0.12,0.48,0.2,0.4,0.1,0.27,1352,34,0,0.25,0.08333333333333333,0.3333333333333333,0.2647058823529412,0.8,0.5,729,243,0.22784810126582278,0.7777777777777778,0.9615384615384616,-0.9000000000000004,0.8256880733944953,0.6000000000000001,0.5753481409946886,12,0.48,0.6923076923076923,0.9210526315789473,1,0.46036437246963563,0.9174311926605504,0.4
23,36,5,0,5,0,0,3.6,3.6,4.5,8.0,0.19,0.0,0.19,0.19,0.14,0.17,0.14,1777,56,4,0.13513513513513514,0.0,0.13513513513513514,0.1596638655462185,0.0,0.8333333333333334,529,115,0.13380281690140847,0.782608695652174,0.8846153846153846,1.4,1.0869565217391306,-4.5,0.5083649885583524,5,0.19,0.8333333333333334,0.9473684210526315,1,0.3539352226720648,0.6956521739130435,0.0
27,28,0,0,0,0,0,0.6,0.6,0.4,1.1,0.0,0.0,0.0,0.0,0.02,0.02,0.02,769,34,1,0.0,0.0,0.0,0.0,0.0,0.0,729,0,0.0,0.7368421052631579,0.9615384615384616,-0.6,0.0,-0.4,0.15236842105263157,0,0.0,0.0,0.7368421052631579,0,0.24352226720647774,0.625,0.0
22,29,0,0,0,0,0,0.1,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.01,0.02,0.01,851,34,1,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.7435897435897436,0.8461538461538461,-0.1,0.0,-0.4,0.15513157894736845,0,0.0,0.0,0.7631578947368421,0,0.23724696356275307,0.9090909090909091,0.0
21,29,1,1,1,0,0,3.3,3.3,2.6,5.9,0.05,0.05,0.1,0.05,0.17,0.13,0.17,1156,24,3,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.047619047619047616,0.0,0.5,441,21,0.0373134328358209,0.7435897435897436,0.8076923076923077,-2.3,0.23255813953488372,-1.6,0.2591432068543452,2,0.1,0.3333333333333333,0.7631578947368421,0,0.26840080971659924,0.4651162790697675,0.0
28,21,0,0,0,0,0,2.4,2.4,0.1,2.5,0.0,0.0,0.0,0.0,0.12,0.01,0.12,1417,65,1,0.0,0.0,0.0,0.0,0.0,0.0,784,0,0.0,0.6774193548387096,0.9230769230769231,-2.4,0.0,-0.1,0.1405263157894737,0,0.0,0.0,0.5526315789473685,0,0.202834008097166,0.2941176470588235,0.0
27,27,3,2,3,0,0,3.5,3.5,2.0,5.5,0.18,0.12,0.29,0.18,0.21,0.12,0.21,300,34,3,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.15254237288135594,0.0,0.75,729,81,0.11392405063291139,0.7297297297297297,0.9615384615384616,-0.5,0.6666666666666666,0.0,0.3909385964912281,5,0.29,0.5,0.7105263157894737,0,0.34625910931174086,0.8888888888888888,0.0
30,22,0,0,0,0,0,0.4,0.4,0.2,0.6,0.0,0.0,0.0,0.0,0.03,0.01,0.03,202,34,1,0.0,0.0,0.0,0.0,0.0,0.0,900,0,0.0,0.6875,0.8461538461538461,-0.4,0.0,-0.2,0.12328947368421053,0,0.0,0.0,0.5789473684210527,0,0.20040485829959515,0.7142857142857142,0.0
22,30,1,3,1,0,0,1.6,1.6,1.9,3.6,0.07,0.21,0.29,0.07,0.12,0.14,0.12,130,34,4,0.03225806451612903,0.0967741935483871,0.12903225806451613,0.06542056074766356,0.0,0.5,484,22,0.05072463768115943,0.75,0.8461538461538461,-0.6000000000000001,0.3846153846153846,1.1,0.2893178137651822,4,0.29,0.2,0.7894736842105263,1,0.3335101214574899,0.7692307692307692,0.0
21,23,1,2,1,0,0,1.4,1.4,1.0,2.4,0.07,0.15,0.22,0.07,0.1,0.07,0.1,1510,34,3,0.041666666666666664,0.08333333333333333,0.125,0.06542056074766356,0.0,0.5,441,21,0.052238805970149266,0.696969696969697,0.8076923076923077,-0.3999999999999999,0.4166666666666667,1.0,0.2538859649122807,3,0.22,0.25,0.6052631578947368,0,0.2748218623481781,0.8333333333333334,0.0
26,21,0,0,0,0,0,0.2,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.01,0.02,0.01,43,34,1,0.0,0.0,0.0,0.0,0.0,0.0,676,0,0.0,0.6774193548387096,1.0,-0.2,0.0,-0.3,0.1130263157894737,0,0.0,0.0,0.5526315789473685,0,0.2105263157894737,0.8333333333333333,0.0
22,21,0,0,0,0,0,0.6,0.6,0.2,0.7,0.0,0.0,0.0,0.0,0.05,0.01,0.05,281,34,3,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.6774193548387096,0.8461538461538461,-0.6,0.0,-0.2,0.12302631578947369,0,0.0,0.0,0.5526315789473685,0,0.19514170040485831,0.625,0.0
19,23,3,0,3,0,0,5.2,5.2,0.2,5.4,0.29,0.0,0.29,0.29,0.5,0.02,0.5,1498,52,0,0.125,0.0,0.125,0.22480620155038758,0.0,0.75,361,57,0.23015873015873015,0.696969696969697,0.7307692307692307,-2.2,0.48387096774193544,-0.2,0.4443268251273344,3,0.29,0.75,0.6052631578947368,0,0.31012955465587044,0.6451612903225806,0.0
23,14,0,0,0,0,0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.01,0.01,0.01,921,34,1,0.0,0.0,0.0,0.0,0.0,0.0,529,0,0.0,0.5833333333333334,0.8846153846153846,-0.1,0.0,-0.1,0.07618421052631578,0,0.0,0.0,0.3684210526315789,0,0.16214574898785425,0.9090909090909091,0.0
32,11,0,1,0,0,0,0.0,0.0,0.2,0.3,0.0,0.13,0.13,0.0,0.01,0.03,0.01,711,69,1,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,1024,0,0.0,0.5238095238095238,0.7692307692307693,0.0,0.0,0.8,0.06039473684210527,1,0.13,0.0,0.2894736842105263,0,0.17381781376518218,1.0,0.0
23,22,1,1,1,0,0,0.9,0.9,0.8,1.7,0.11,0.11,0.21,0.11,0.1,0.08,0.1,1481,34,3,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.09909909909909909,0.0,0.5,529,23,0.07746478873239437,0.6875,0.8846153846153846,0.09999999999999998,0.5263157894736842,0.19999999999999996,0.2845526315789474,2,0.21,0.3333333333333333,0.5789473684210527,0,0.28125101214574905,0.9473684210526316,0.0
18,13,0,1,0,0,0,0.6,0.6,0.2,0.8,0.0,0.1,0.1,0.0,0.06,0.02,0.06,919,34,1,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,324,0,0.0,0.5652173913043478,0.6923076923076923,-0.6,0.0,0.8,0.08342105263157895,1,0.1,0.0,0.34210526315789475,0,0.16765182186234817,0.625,0.0
27,7,0,0,0,0,0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.09,0.06,0.09,1853,75,0,0.0,0.0,0.0,0.0,0.0,0.0,729,0,0.0,0.4117647058823529,0.9615384615384616,-0.2,0.0,-0.2,0.05934210526315789,0,0.0,0.0,0.18421052631578946,0,0.13299595141700404,0.8333333333333333,0.0
22,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857,34,2,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.16666666666666666,0.8461538461538461,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.09514170040485831,1.0,0.0
21,3,1,0,1,0,0,0.2,0.2,0.1,0.3,1.23,0.0,1.23,1.23,0.24,0.12,0.24,214,86,4,0.25,0.0,0.25,0.5515695067264574,0.0,0.5,441,21,0.9179104477611941,0.23076923076923078,0.8076923076923077,0.8,0.8333333333333334,-0.1,0.6729561403508773,1,1.23,0.5,0.07894736842105263,0,0.5885587044534414,0.33333333333333326,0.0
23,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860,34,3,0.0,0.0,0.0,0.0,0.0,0.0,529,0,0.0,0.09090909090909091,0.8846153846153846,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.09372469635627531,1.0,0.0
28,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973,34,1,0.0,0.0,0.0,0.0,0.0,0.0,784,0,0.0,0.16666666666666666,0.9230769230769231,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.102834008097166,1.0,0.0
18,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416,34,3,0.0,0.0,0.0,0.0,0.0,0.0,324,0,0.0,0.09090909090909091,0.6923076923076923,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.07449392712550608,1.0,0.0
20,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164,34,1,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.09090909090909091,0.7692307692307693,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.08218623481781377,1.0,0.0
23,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918,34,3,0.0,0.0,0.0,0.0,0.0,0.0,529,0,0.0,0.16666666666666666,0.8846153846153846,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.09898785425101216,1.0,0.0
21,36,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,251,74,2,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,441,0,0.0,0.782608695652174,0.8076923076923077,0.0,0.0,1.0,0.18947368421052632,1,0.03,0.0,0.9473684210526315,1,0.2792429149797571,1.0,0.0
20,34,3,1,3,0,0,3.1,3.1,1.3,4.4,0.1,0.03,0.14,0.1,0.1,0.05,0.1,328,18,3,0.08571428571428572,0.02857142857142857,0.11428571428571428,0.09090909090909091,0.0,0.75,400,60,0.07692307692307693,0.7727272727272727,0.7692307692307693,-0.10000000000000009,0.7317073170731708,-0.30000000000000004,0.3852888318356868,4,0.14,0.6,0.8947368421052632,1,0.30487044534412955,0.975609756097561,0.0
26,30,1,1,1,0,0,1.2,1.2,2.1,3.3,0.04,0.04,0.07,0.04,0.04,0.08,0.04,1556,30,1,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.038461538461538464,0.0,0.5,676,26,0.025974025974025972,0.75,1.0,-0.19999999999999996,0.45454545454545453,-1.1,0.27280382775119616,2,0.07,0.3333333333333333,0.7894736842105263,1,0.2858947368421053,0.9090909090909092,0.0
33,30,10,4,9,1,1,9.6,8.8,1.4,10.1,0.43,0.17,0.6,0.38,0.41,0.06,0.37,438,32,0,0.3225806451612903,0.12903225806451613,0.45161290322580644,0.30069930069930073,0.5,0.8181818181818182,1089,330,0.23626373626373626,0.75,0.7307692307692307,0.40000000000000036,0.9433962264150944,2.6,0.5995739821251241,14,0.6,0.6666666666666666,0.7894736842105263,1,0.4539716599190284,0.9622641509433962,0.09090909090909091
32,25,0,0,0,0,0,0.8,0.8,0.5,1.3,0.0,0.0,0.0,0.0,0.03,0.02,0.03,1099,32,1,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,0.0,0.7142857142857143,0.7692307692307693,-0.8,0.0,-0.5,0.13907894736842108,0,0.0,0.0,0.6578947368421053,0,0.208502024291498,0.5555555555555556,0.0
20,34,2,1,2,0,0,2.4,2.4,2.3,4.8,0.09,0.05,0.14,0.09,0.11,0.11,0.11,1931,95,3,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.08256880733944953,0.0,0.6666666666666666,400,40,0.06923076923076922,0.7727272727272727,0.7692307692307693,-0.3999999999999999,0.5882352941176471,-1.2999999999999998,0.35559442724458207,3,0.14,0.5,0.8947368421052632,1,0.30687044534412955,0.8823529411764706,0.0
19,26,5,2,5,0,0,2.7,2.7,1.5,4.2,0.24,0.1,0.34,0.24,0.13,0.07,0.13,811,32,5,0.18518518518518517,0.07407407407407407,0.25925925925925924,0.1935483870967742,0.0,0.8333333333333334,361,95,0.19047619047619047,0.7222222222222222,0.7307692307692307,2.3,1.3513513513513513,0.5,0.5236123755334282,7,0.34,0.625,0.6842105263157895,0,0.33591902834008097,0.3783783783783785,0.0
32,21,0,0,0,0,0,0.5,0.5,0.5,0.9,0.0,0.0,0.0,0.0,0.02,0.02,0.02,960,74,1,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,0.0,0.6774193548387096,0.7692307692307693,-0.5,0.0,-0.5,0.1155263157894737,0,0.0,0.0,0.5526315789473685,0,0.18744939271255062,0.6666666666666667,0.0
22,28,5,3,5,0,0,4.6,4.6,2.5,7.1,0.27,0.16,0.43,0.27,0.25,0.14,0.25,670,37,4,0.1724137931034483,0.10344827586206896,0.27586206896551724,0.2125984251968504,0.0,0.8333333333333334,484,110,0.19565217391304351,0.7368421052631579,0.8461538461538461,0.40000000000000036,0.8928571428571429,0.5,0.4829398496240602,8,0.43,0.5555555555555556,0.7368421052631579,0,0.38798380566801627,0.9285714285714285,0.0
23,21,2,2,1,1,1,2.8,2.0,2.4,4.4,0.19,0.19,0.38,0.1,0.27,0.23,0.2,1283,28,3,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.1596638655462185,0.5,0.3333333333333333,529,46,0.13380281690140847,0.6774193548387096,0.8846153846153846,-0.7999999999999998,0.5263157894736842,-0.3999999999999999,0.34978947368421054,4,0.38,0.4,0.5526315789473685,0,0.3319878542510122,0.7894736842105263,0.3333333333333333
29,14,0,0,0,0,0,0.2,0.2,0.5,0.7,0.0,0.0,0.0,0.0,0.03,0.05,0.03,28,32,1,0.0,0.0,0.0,0.0,0.0,0.0,841,0,0.0,0.5833333333333334,0.8846153846153846,-0.2,0.0,-0.5,0.08118421052631578,0,0.0,0.0,0.3684210526315789,0,0.16214574898785425,0.8333333333333333,0.0
26,13,0,0,0,0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,767,13,1,0.0,0.0,0.0,0.0,0.0,0.0,676,0,0.0,0.5652173913043478,1.0,0.0,0.0,-0.2,0.06842105263157895,0,0.0,0.0,0.34210526315789475,0,0.16842105263157897,1.0,0.0
23,15,2,2,2,0,0,0.4,0.4,0.8,1.2,0.21,0.21,0.42,0.21,0.04,0.08,0.04,1785,42,1,0.125,0.125,0.25,0.17355371900826447,0.0,0.6666666666666666,529,46,0.14788732394366197,0.6,0.8846153846153846,1.6,1.4285714285714286,1.2,0.44816165413533837,4,0.42,0.4,0.39473684210526316,0,0.31440890688259115,0.0,0.0
20,21,1,4,1,0,0,1.2,1.2,2.1,3.3,0.13,0.52,0.66,0.13,0.16,0.28,0.16,301,41,4,0.045454545454545456,0.18181818181818182,0.22727272727272727,0.11504424778761063,0.0,0.5,400,20,0.1,0.6774193548387096,0.7692307692307693,-0.19999999999999996,0.45454545454545453,1.9,0.2869354066985646,5,0.66,0.16666666666666666,0.5526315789473685,0,0.39544939271255064,0.9090909090909092,0.0
21,16,1,0,1,0,0,0.9,0.9,0.7,1.6,0.17,0.0,0.17,0.17,0.15,0.13,0.15,486,80,3,0.058823529411764705,0.0,0.058823529411764705,0.1452991452991453,0.0,0.5,441,21,0.12686567164179108,0.6153846153846154,0.8076923076923077,0.09999999999999998,0.5263157894736842,-0.7,0.2864736842105263,1,0.17,0.5,0.42105263157894735,0,0.23297975708502022,0.9473684210526316,0.0
38,4,0,0,0,0,0,0.2,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.09,0.12,0.09,833,32,3,0.0,0.0,0.0,0.0,0.0,0.0,1444,0,0.0,0.2857142857142857,0.5384615384615384,-0.2,0.0,-0.2,0.04355263157894737,0,0.0,0.0,0.10526315789473684,0,0.07489878542510121,0.8333333333333333,0.0
20,12,0,0,0,0,0,1.0,1.0,0.2,1.2,0.0,0.0,0.0,0.0,0.31,0.07,0.31,981,80,4,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.5454545454545454,0.7692307692307693,-1.0,0.0,-0.2,0.1406578947368421,0,0.0,0.0,0.3157894736842105,0,0.14008097165991903,0.5,0.0
19,13,1,0,1,0,0,0.5,0.5,0.4,1.0,0.37,0.0,0.37,0.37,0.2,0.15,0.2,579,50,0,0.07142857142857142,0.0,0.07142857142857142,0.27007299270072993,0.0,0.5,361,19,0.29365079365079366,0.5652173913043478,0.7307692307692307,0.5,0.6666666666666666,-0.4,0.38125438596491223,1,0.37,0.5,0.34210526315789475,0,0.28949797570850205,0.6666666666666667,0.0
33,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848,32,2,0.0,0.0,0.0,0.0,0.0,0.0,1089,0,0.0,0.16666666666666666,0.7307692307692307,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.08360323886639677,1.0,0.0
23,2,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.07,0.0,0.07,285,87,3,0.0,0.0,0.0,0.0,0.0,0.0,529,0,0.0,0.16666666666666666,0.8846153846153846,-0.1,0.0,0.0,0.028026315789473684,0,0.0,0.0,0.05263157894736842,0,0.09898785425101216,0.9090909090909091,0.0
22,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,50,1,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.16666666666666666,0.8461538461538461,0.0,0.0,0.0,0.010526315789473684,0,0.0,0.0,0.05263157894736842,0,0.09514170040485831,1.0,0.0
25,4,0,0,0,0,0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.45,0.0,826,82,3,0.0,0.0,0.0,0.0,0.0,0.0,625,0,0.0,0.2857142857142857,0.9615384615384616,0.0,0.0,-0.2,0.021052631578947368,0,0.0,0.0,0.10526315789473684,0,0.11720647773279352,1.0,0.0
22,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882,30,3,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.09090909090909091,0.8461538461538461,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.08987854251012146,1.0,0.0
15,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725,32,0,0.0,0.0,0.0,0.0,0.0,0.0,225,0,0.0,0.09090909090909091,0.5769230769230769,0.0,0.0,0.0,0.005263157894736842,0,0.0,0.0,0.02631578947368421,0,0.06295546558704453,1.0,0.0
20,38,2,5,2,0,0,0.6,0.5,3.9,4.4,0.05,0.13,0.19,0.05,0.02,0.1,0.01,1360,48,1,0.05128205128205128,0.1282051282051282,0.1794871794871795,0.047619047619047616,0.0,0.6666666666666666,400,40,0.038461538461538464,0.7916666666666666,0.7692307692307693,1.4,1.25,1.1,0.47250000000000003,7,0.19,0.25,1.0,1,0.33592307692307694,0.1250000000000001,0.0
24,37,11,5,11,0,0,10.0,10.0,5.8,15.8,0.31,0.14,0.45,0.31,0.28,0.16,0.28,181,42,0,0.2894736842105263,0.13157894736842105,0.42105263157894735,0.23664122137404578,0.0,0.9166666666666666,576,264,0.2123287671232877,0.7872340425531915,0.9230769230769231,1.0,1.0,-0.7999999999999998,0.5732368421052632,16,0.45,0.6470588235294118,0.9736842105263158,1,0.4530445344129555,0.9090909090909091,0.0
21,36,0,1,0,0,0,1.3,1.3,0.7,2.0,0.0,0.03,0.03,0.0,0.04,0.02,0.04,777,99,1,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,441,0,0.0,0.782608695652174,0.8076923076923077,-1.3,0.0,0.30000000000000004,0.19947368421052633,1,0.03,0.0,0.9473684210526315,1,0.2792429149797571,0.4347826086956521,0.0
27,36,1,3,1,0,0,0.9,0.9,4.1,5.1,0.03,0.09,0.12,0.03,0.03,0.12,0.03,1098,32,5,0.02702702702702703,0.08108108108108109,0.10810810810810811,0.029126213592233007,0.0,0.5,729,27,0.018987341772151896,0.782608695652174,0.9615384615384616,0.09999999999999998,0.5263157894736842,-1.0999999999999996,0.31273684210526315,4,0.12,0.2,0.9473684210526315,1,0.3246275303643725,0.9473684210526316,0.0
29,31,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024,34,2,0.0,0.0,0.0,0.0,0.0,0.0,841,0,0.0,0.7560975609756098,0.8846153846153846,-0.1,0.0,0.0,0.1631578947368421,0,0.0,0.0,0.8157894736842105,1,0.2516194331983806,0.9090909090909091,0.0
25,34,12,6,6,6,6,10.3,5.6,4.8,10.5,0.46,0.23,0.69,0.23,0.4,0.19,0.22,995,74,3,0.34285714285714286,0.17142857142857143,0.5142857142857142,0.31506849315068497,0.8571428571428571,0.46153846153846156,625,300,0.3066666666666667,0.7727272727272727,0.9615384615384616,1.6999999999999993,1.0619469026548671,1.2000000000000002,0.6523367489520261,18,0.69,0.631578947368421,0.8947368421052632,1,0.5281012145748988,0.8495575221238939,0.46153846153846156
24,31,10,1,10,0,1,12.5,11.7,1.9,13.6,0.39,0.04,0.43,0.39,0.48,0.07,0.45,580,13,0,0.3125,0.03125,0.34375,0.2805755395683453,0.0,0.9090909090909091,576,240,0.2671232876712329,0.7560975609756098,0.9230769230769231,-2.5,0.7407407407407407,-0.8999999999999999,0.5678060428849903,11,0.43,0.8333333333333334,0.8157894736842105,1,0.42346558704453446,0.8148148148148149,0.0
29,29,2,3,2,0,0,1.8,1.8,3.5,5.4,0.09,0.13,0.21,0.09,0.08,0.15,0.08,1663,87,3,0.06666666666666667,0.1,0.16666666666666666,0.08256880733944953,0.0,0.6666666666666666,841,58,0.05421686746987952,0.7435897435897436,0.8846153846153846,0.19999999999999996,0.7142857142857143,-0.5,0.34698872180451135,5,0.21,0.3333333333333333,0.7631578947368421,0,0.31609311740890694,0.9285714285714286,0.0
19,32,3,2,3,0,0,1.9,1.9,2.0,3.9,0.11,0.07,0.19,0.11,0.07,0.08,0.07,467,34,1,0.09090909090909091,0.06060606060606061,0.15151515151515152,0.09909909909909909,0.0,0.75,361,57,0.0873015873015873,0.7619047619047619,0.7307692307692307,1.1,1.0344827586206897,0.0,0.43131760435571687,5,0.19,0.5,0.8421052631578947,1,0.306497975708502,0.6206896551724137,0.0
22,32,7,4,7,0,0,8.4,8.4,5.5,13.8,0.31,0.18,0.49,0.31,0.38,0.25,0.38,408,11,0,0.21212121212121213,0.12121212121212122,0.3333333333333333,0.23664122137404578,0.0,0.875,484,154,0.22463768115942032,0.7619047619047619,0.8461538461538461,-1.4000000000000004,0.7446808510638298,-1.5,0.5208572228443449,11,0.49,0.5833333333333334,0.8421052631578947,1,0.4310364372469636,0.851063829787234,0.0
25,28,0,3,0,0,0,1.6,1.6,1.0,2.6,0.0,0.14,0.14,0.0,0.07,0.05,0.07,1845,101,3,0.0,0.10344827586206896,0.10344827586206896,0.0,0.0,0.0,625,0,0.0,0.7368421052631579,0.9615384615384616,-1.6,0.0,2.0,0.16486842105263155,3,0.14,0.0,0.7368421052631579,0,0.2855222672064777,0.3846153846153846,0.0
33,25,0,0,0,0,0,0.7,0.7,0.4,1.1,0.0,0.0,0.0,0.0,0.04,0.02,0.04,27,32,1,0.0,0.0,0.0,0.0,0.0,0.0,1089,0,0.0,0.7142857142857143,0.7307692307692307,-0.7,0.0,-0.4,0.14157894736842108,0,0.0,0.0,0.6578947368421053,0,0.20465587044534417,0.5882352941176471,0.0
27,17,0,0,0,0,0,0.8,0.8,0.2,1.1,0.0,0.0,0.0,0.0,0.07,0.02,0.07,1217,3,1,0.0,0.0,0.0,0.0,0.0,0.0,729,0,0.0,0.6296296296296297,0.9615384615384616,-0.8,0.0,-0.2,0.10697368421052632,0,0.0,0.0,0.4473684210526316,0,0.18562753036437246,0.5555555555555556,0.0
20,20,0,0,0,0,0,0.7,0.7,0.9,1.6,0.0,0.0,0.0,0.0,0.09,0.11,0.09,89,32,3,0.0,0.0,0.0,0.0,0.0,0.0,400,0,0.0,0.6666666666666666,0.7692307692307693,-0.7,0.0,-0.9,0.12776315789473683,0,0.0,0.0,0.5263157894736842,0,0.18218623481781376,0.5882352941176471,0.0
22,12,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,976,67,1,0.0,0.0,0.0,0.0,0.0,0.0,484,0,0.0,0.5454545454545454,0.8461538461538461,0.0,0.0,-0.1,0.06315789473684211,0,0.0,0.0,0.3157894736842105,0,0.14777327935222673,1.0,0.0
22,10,0,1,0,0,0,0.3,0.3,0.3,0.6,0.0,0.2,0.2,0.0,0.06,0.05,0.06,830,32,1,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,484,0,0.0,0.5,0.8461538461538461,-0.3,0.0,0.7,0.06763157894736842,1,0.2,0.0,0.2631578947368421,0,0.19724696356275304,0.7692307692307693,0.0
